CUST_NUM,MTH,TARIFF_PLAN,AMT_PF
12154,8,TP5,800
12154,9,TP5,400
12154,10,TP5,400
12158,8,TP5,1600
12158,9,TP5,1200
12158,10,TP5,1200
12161,8,TP5,800
12161,9,TP5,400
12161,10,TP5,400
12162,8,TP5,1600
12162,9,TP5,2000
12162,10,TP5,1600
12163,9,TP4,1200
12163,10,TP4,1200
12165,8,TP4,1200
12165,9,TP4,1200
12165,10,TP4,1200
12183,8,TP6,500
12183,9,TP6,700
12183,10,TP6,1500
12188,9,TP6,200
12197,8,TP4,1200
12197,9,TP4,1200
12197,10,TP4,2400
12199,8,TP6,900
12199,10,TP6,400
12208,8,TP5,1600
12208,9,TP5,2000
12208,10,TP5,1200
12211,10,TP6,2100
12214,8,TP5,1600
12214,9,TP5,1600
12214,10,TP5,2000
12215,8,TP6,2200
12215,9,TP6,700
12215,10,TP6,500
12216,8,TP5,400
12216,10,TP5,400
12217,8,TP4,1200
12217,9,TP4,1200
12217,10,TP4,1200
12221,8,TP6,1700
12221,9,TP6,2200
12221,10,TP6,1300
12222,8,TP4,1200
12222,9,TP4,1200
12222,10,TP4,1200
12224,8,TP6,500
1223,8,TP5,2000
1223,10,TP5,1600
12232,8,TP4,1200
12232,9,TP4,1200
12232,10,TP4,1200
12234,8,TP2,1200
12235,8,TP6,700
12235,9,TP6,900
12235,10,TP6,2100
1224,8,TP4,1200
1224,9,TP4,1200
1224,10,TP4,1200
12242,8,TP6,100
12242,9,TP6,2200
12242,10,TP6,1500
12245,8,TP5,400
12245,10,TP5,800
12248,8,TP6,1000
12248,9,TP6,200
12249,8,TP6,1000
12249,9,TP6,300
12249,10,TP6,300
1225,9,TP6,100
1225,10,TP6,200
12253,8,TP6,300
12253,9,TP6,500
12253,10,TP6,400
12254,8,TP4,1200
12254,9,TP4,1200
12254,10,TP4,1200
12257,8,TP6,2000
12257,9,TP6,1300
12263,10,TP6,100
12265,8,TP5,800
12265,9,TP5,1200
12265,10,TP5,800
12266,8,TP6,400
12266,9,TP6,200
1227,8,TP5,400
1227,9,TP5,400
1227,10,TP6,1400
12274,10,TP5,2000
12279,8,TP4,1200
12279,9,TP4,1200
12279,10,TP4,1200
12283,10,TP6,600
12290,8,TP5,1600
12290,9,TP5,800
12290,10,TP5,400
12292,10,TP5,1200
12293,10,TP5,2000
12301,8,TP5,1200
12301,9,TP5,1200
12301,10,TP5,400
12302,8,TP5,400
12302,9,TP6,100
12302,10,TP6,100
12303,8,TP6,600
12303,9,TP6,400
12303,10,TP6,1300
12309,8,TP4,1200
12309,9,TP4,1200
12309,10,TP4,1200
1231,8,TP6,400
1231,10,TP6,100
12312,9,TP6,500
12312,10,TP6,2500
12316,8,TP4,1200
12316,9,TP4,1200
12316,10,TP4,1200
12317,8,TP5,2000
12317,9,TP5,1600
12317,10,TP5,1600
1232,8,TP4,1200
1232,9,TP4,1200
1232,10,TP4,1200
12320,8,TP4,1200
12320,9,TP4,1200
12320,10,TP4,1200
12324,10,TP6,400
12327,8,TP5,400
12327,8,TP6,600
12327,9,TP6,400
12327,10,TP6,1200
12335,8,TP5,1600
12335,9,TP5,1600
12335,10,TP5,1200
12338,8,TP5,400
12338,9,TP5,400
12338,10,TP5,800
12346,10,TP6,200
12347,10,TP4,1200
12348,8,TP4,1200
12348,9,TP4,1200
12348,10,TP4,1200
12350,8,TP5,2000
12350,9,TP5,2800
12350,10,TP5,800
12350,10,TP6,500
12354,8,TP6,2700
12354,9,TP6,2300
12354,10,TP6,2700
12361,10,TP4,1200
12362,8,TP3,800
12362,10,TP3,800
12366,8,TP5,1600
12366,9,TP5,2000
12366,10,TP5,1200
12367,8,TP5,800
1237,8,TP6,2600
1237,9,TP6,2300
1237,10,TP6,2500
12381,8,TP5,800
12382,8,TP6,400
12382,9,TP6,2000
12382,10,TP6,900
12386,8,TP4,1200
12386,9,TP4,1200
12386,10,TP4,1200
12420,8,TP6,100
12423,8,TP5,400
12423,8,TP6,1100
12423,9,TP6,200
12424,8,TP6,1600
12424,9,TP6,500
12424,10,TP6,400
12427,8,TP5,400
12427,9,TP5,800
12427,10,TP5,800
12432,8,TP5,800
12435,8,TP4,1200
12435,10,TP4,1200
12440,8,TP5,400
12440,10,TP6,200
12441,8,TP6,600
12441,9,TP6,500
12441,10,TP6,400
12444,8,TP5,800
12444,9,TP5,400
12444,10,TP5,400
1245,9,TP5,2000
1245,10,TP5,1600
12450,8,TP5,2000
12450,9,TP5,1600
12450,10,TP5,1600
12453,8,TP6,700
12453,9,TP6,500
12453,10,TP6,800
12454,10,TP5,400
12459,8,TP5,1200
12459,9,TP5,400
12466,8,TP6,3100
12466,9,TP6,3000
12466,10,TP6,3100
12468,8,TP2,1200
12472,10,TP5,1600
12473,8,TP6,100
12473,9,TP6,100
12476,8,TP6,200
12476,9,TP6,1300
12480,8,TP6,900
12480,9,TP6,2300
12480,10,TP6,2700
12481,8,TP6,900
12481,9,TP6,1100
12481,10,TP6,1000
12482,8,TP6,2600
12482,9,TP6,2100
12482,10,TP6,1800
12486,8,TP4,1200
12486,9,TP4,1200
12486,10,TP4,1200
12489,10,TP5,400
12494,8,TP5,1600
12494,9,TP5,2000
12494,10,TP5,1200
12502,8,TP6,300
12502,9,TP6,100
12502,10,TP6,100
12509,8,TP6,200
12509,9,TP6,100
12509,10,TP6,500
12525,8,TP5,2000
12525,9,TP5,1600
12525,10,TP5,1600
12532,8,TP6,100
1254,8,TP4,1200
12541,8,TP4,1200
12541,9,TP4,1200
12541,10,TP4,1200
12543,8,TP4,1200
12543,9,TP4,1200
12543,10,TP4,1200
12546,10,TP6,200
12551,8,TP4,1200
12551,9,TP4,1200
12551,10,TP4,1200
12552,10,TP6,1000
1256,8,TP6,700
1256,10,TP5,1200
12560,8,TP5,1200
12560,9,TP5,1600
12560,10,TP5,1200
12563,9,TP6,100
12566,8,TP5,800
12566,9,TP5,400
12568,9,TP5,400
12572,8,TP6,500
12572,9,TP6,800
12572,10,TP6,600
12574,8,TP5,2800
12574,9,TP5,1600
12574,10,TP5,400
12580,8,TP5,800
12580,9,TP5,1600
12580,10,TP5,1200
12581,8,TP2,1200
12581,9,TP2,1200
12581,10,TP2,1200
12584,8,TP6,2300
12584,9,TP6,2800
12584,10,TP6,1000
12586,8,TP6,100
12587,9,TP6,100
12587,10,TP6,100
12591,8,TP6,300
12595,8,TP6,100
12595,9,TP6,400
126,8,TP4,1200
126,9,TP4,1200
126,10,TP4,1200
12600,9,TP6,100
12600,10,TP6,200
12612,9,TP5,400
12613,9,TP4,1200
12615,10,TP5,800
12620,9,TP6,300
12620,10,TP6,1200
12621,8,TP5,800
12621,9,TP5,400
12621,10,TP5,1600
12622,8,TP5,400
12628,9,TP5,400
12628,9,TP6,400
12628,10,TP5,1200
1263,8,TP4,1200
1263,9,TP4,1200
1263,10,TP4,1200
12631,8,TP5,2000
12631,9,TP5,1600
12631,10,TP5,400
12632,8,TP6,100
12634,10,TP5,800
12640,8,TP6,2000
12640,9,TP6,2600
12640,10,TP6,2200
12642,8,TP5,1600
12642,9,TP5,1200
12643,8,TP5,800
12643,10,TP5,400
1265,8,TP6,1100
1265,9,TP6,2200
1265,10,TP6,1100
12651,10,TP5,400
12653,8,TP4,1200
12653,10,TP4,1200
12655,8,TP4,1200
12655,9,TP4,1200
12655,10,TP4,1200
12658,10,TP6,100
12669,10,TP3,800
12672,8,TP5,1200
12672,9,TP5,1600
12672,10,TP5,800
12673,10,TP6,400
12676,8,TP4,1200
12676,9,TP4,1200
12676,10,TP4,1200
12697,8,TP4,1200
12697,9,TP4,1200
12697,10,TP4,1200
1270,8,TP4,1200
1270,9,TP4,1200
1270,10,TP4,1200
12700,8,TP3,800
12703,10,TP6,100
12708,8,TP6,100
12708,10,TP6,500
1271,10,TP5,1200
12715,8,TP5,800
12715,10,TP5,800
12717,8,TP6,800
12717,9,TP6,200
12717,10,TP6,300
1272,8,TP6,1000
1272,9,TP6,700
1272,10,TP6,400
12720,10,TP6,200
12728,8,TP5,1600
12728,9,TP5,800
12729,8,TP4,1200
12729,9,TP4,1200
12729,10,TP4,1200
1273,8,TP5,1600
12732,10,TP6,700
12739,8,TP5,1200
12739,9,TP5,800
12739,10,TP5,1200
12741,8,TP6,300
12741,9,TP6,100
12741,10,TP6,200
12744,10,TP5,400
12747,8,TP4,1200
12747,9,TP4,1200
12747,10,TP4,1200
12748,9,TP4,1200
12748,10,TP4,1200
12752,9,TP6,100
12753,8,TP5,1200
12753,8,TP6,200
12753,9,TP6,1500
12753,10,TP6,300
12755,8,TP4,1200
12755,9,TP4,1200
12755,10,TP4,1200
12765,10,TP5,400
12770,8,TP6,400
12770,9,TP6,400
12770,10,TP6,1000
12774,9,TP6,1200
12774,10,TP6,1200
12776,9,TP4,1200
12780,8,TP4,1200
12780,9,TP4,1200
12780,10,TP4,1200
12782,8,TP5,1600
12782,9,TP5,1600
12785,9,TP5,800
12788,8,TP5,1600
12788,9,TP5,1200
12788,10,TP5,1600
12795,9,TP5,800
12797,10,TP5,800
12801,8,TP5,1600
12801,9,TP5,1600
12801,10,TP5,2000
12802,8,TP5,1200
12802,9,TP5,1200
12802,10,TP5,800
12804,8,TP4,1200
12804,9,TP4,2400
12804,10,TP4,1200
12814,10,TP5,800
12819,9,TP5,1600
12819,10,TP5,400
12821,8,TP6,1300
12821,9,TP6,2000
12821,10,TP6,2000
12833,8,TP5,1600
12833,10,TP5,1200
12834,8,TP5,1600
12834,9,TP5,800
12834,10,TP5,800
12839,8,TP5,400
12839,10,TP5,800
12845,8,TP5,800
12845,9,TP5,800
12846,9,TP6,900
12846,10,TP6,1300
1285,8,TP5,1600
1285,9,TP5,1600
1285,10,TP5,2000
12853,8,TP4,1200
12853,9,TP4,1200
12853,10,TP4,1200
12855,9,TP6,600
12855,10,TP6,600
12856,8,TP6,300
12857,8,TP5,1200
12857,9,TP5,800
12857,10,TP5,1600
1286,8,TP5,800
1286,9,TP5,400
12861,8,TP6,300
12861,9,TP6,600
12863,10,TP5,400
12867,8,TP6,600
12867,9,TP6,1300
12873,8,TP5,1600
12874,8,TP7,2500
12874,9,TP7,2500
12874,10,TP7,2500
12876,9,TP5,1200
12876,10,TP5,1600
1288,8,TP4,1200
1288,9,TP4,1200
1288,10,TP4,1200
12880,8,TP5,800
12880,10,TP5,400
12881,8,TP5,800
12881,9,TP5,400
12881,10,TP5,400
1289,10,TP2,1200
12890,8,TP6,700
12890,9,TP6,1200
12890,10,TP6,1800
12892,9,TP5,400
12893,8,TP4,1200
12893,9,TP4,1200
12893,10,TP4,1200
12894,8,TP6,500
12894,9,TP6,400
12894,10,TP6,300
12896,8,TP3,800
12896,9,TP3,800
12896,10,TP3,800
12898,9,TP5,400
12898,10,TP5,400
12899,8,TP5,1200
12899,9,TP5,800
12899,10,TP5,400
12903,8,TP6,200
12907,10,TP6,100
1291,8,TP6,400
1291,9,TP6,800
1291,10,TP6,300
12910,8,TP4,1200
12910,9,TP4,1200
12910,10,TP4,1200
12914,8,TP4,1200
12916,8,TP5,1600
12916,9,TP5,800
12917,9,TP6,1300
12928,8,TP6,100
12929,8,TP6,2000
12929,9,TP6,2900
12929,10,TP6,3000
12931,8,TP4,1200
12932,8,TP4,1200
12932,9,TP4,1200
12932,10,TP4,1200
12934,9,TP5,1200
12934,10,TP5,2000
12936,8,TP5,1200
12936,9,TP5,400
12941,8,TP2,1200
12941,9,TP2,1200
12941,10,TP2,1200
12942,8,TP6,600
12942,9,TP6,600
12942,10,TP6,500
12943,10,TP6,400
12944,8,TP5,800
12944,9,TP5,800
12944,10,TP5,800
12947,10,TP4,1200
12949,8,TP4,1200
12949,9,TP4,1200
12949,10,TP4,1200
12959,10,TP4,1200
12962,8,TP5,800
12962,9,TP5,400
12962,10,TP5,400
12967,8,TP5,800
12967,9,TP5,800
12967,10,TP5,1200
1297,8,TP5,800
12972,8,TP5,800
12972,8,TP6,200
12972,9,TP6,1200
12972,10,TP5,1200
12972,10,TP6,200
1299,8,TP5,1200
1299,9,TP5,1600
12990,8,TP6,2000
12990,9,TP6,2400
12990,10,TP6,2200
130,9,TP4,1200
130,10,TP4,1200
13001,8,TP5,1200
13001,9,TP5,1200
13002,8,TP5,800
13002,8,TP6,200
1301,9,TP5,1600
1301,10,TP5,800
13011,8,TP5,1600
13011,9,TP5,400
13017,10,TP4,1200
13018,8,TP6,1900
13018,9,TP6,2000
13018,10,TP6,1700
13026,8,TP4,1200
13026,9,TP4,1200
13030,8,TP6,100
13031,10,TP5,400
13033,10,TP6,700
13038,8,TP5,400
13038,9,TP5,1200
1304,9,TP4,1200
13040,10,TP5,800
13045,10,TP5,800
13049,8,TP5,1600
13049,9,TP5,1600
13049,10,TP5,2000
13050,8,TP5,1200
13050,9,TP5,400
13054,8,TP4,1200
13054,9,TP4,1200
13054,10,TP4,1200
13055,8,TP5,400
13055,10,TP5,800
13069,8,TP4,1200
13069,9,TP4,1200
13069,10,TP4,1200
13081,10,TP5,800
13082,8,TP6,2100
13082,9,TP6,1500
13082,10,TP6,1600
13087,8,TP6,1500
13087,9,TP6,1900
13087,10,TP6,2700
13088,9,TP5,800
13088,10,TP5,1600
13099,8,TP6,1200
13099,9,TP6,1300
13099,10,TP6,1900
131,8,TP5,1200
131,8,TP6,300
131,9,TP5,1600
131,9,TP6,100
131,10,TP5,1200
131,10,TP6,200
13105,8,TP5,400
13112,8,TP6,600
13112,9,TP6,100
13112,10,TP6,100
13114,8,TP5,400
13114,10,TP5,400
13120,8,TP5,1200
13120,10,TP5,400
13128,8,TP6,500
13128,9,TP6,100
13128,10,TP6,500
13130,9,TP6,100
13130,10,TP6,300
13141,9,TP5,2000
13141,10,TP5,1600
13144,8,TP6,200
13144,10,TP5,800
13153,8,TP4,1200
13153,9,TP4,1200
13153,10,TP4,1200
13156,8,TP5,2000
13156,9,TP5,1600
13156,10,TP5,1200
13166,8,TP3,800
13166,9,TP3,800
13172,8,TP4,1200
13172,9,TP4,1200
13172,10,TP4,1200
13175,8,TP5,1200
13177,10,TP5,800
13177,10,TP6,500
13178,9,TP5,800
1318,9,TP6,200
1318,10,TP6,1300
13185,8,TP6,700
13185,9,TP6,800
13185,10,TP6,400
13190,8,TP4,1200
13190,9,TP4,1200
13193,8,TP6,100
13194,8,TP6,600
13194,9,TP6,400
13194,10,TP6,100
13196,8,TP5,1200
13196,9,TP5,1600
13196,10,TP5,800
13201,8,TP4,1200
13201,9,TP4,1200
13201,10,TP4,1200
13203,10,TP6,100
13206,8,TP4,1200
13206,9,TP4,1200
13206,10,TP4,1200
13209,8,TP5,400
13209,8,TP6,100
13209,9,TP6,1600
13209,10,TP6,800
13217,8,TP5,400
13217,9,TP5,400
13217,10,TP5,1200
13221,8,TP5,400
13222,10,TP6,100
13227,8,TP2,1200
13227,9,TP2,1200
13227,10,TP2,1200
13228,8,TP6,500
13228,9,TP6,300
13228,10,TP6,600
13229,10,TP6,1200
1324,8,TP6,200
1324,9,TP6,200
1324,10,TP6,200
13240,10,TP5,400
13246,8,TP4,1200
13246,9,TP4,1200
13246,10,TP4,1200
1325,8,TP5,2000
1325,9,TP5,1600
1325,10,TP5,1600
13250,8,TP5,2400
13250,9,TP5,1200
13255,8,TP4,1200
13255,9,TP4,1200
13255,10,TP4,1200
13256,8,TP5,1600
13256,9,TP5,1200
13256,10,TP5,1600
13259,8,TP4,2400
13264,8,TP6,900
13264,10,TP6,400
13270,8,TP5,2000
13270,9,TP5,1600
13270,10,TP5,2000
13273,8,TP5,400
13273,9,TP5,800
13283,8,TP5,2000
13283,9,TP5,1600
13283,10,TP5,1600
13289,8,TP5,1200
13289,9,TP5,1600
13289,10,TP5,1600
13295,8,TP5,400
13295,10,TP5,400
13298,9,TP4,1200
13298,10,TP4,1200
133,8,TP4,1200
133,9,TP4,1200
133,10,TP4,1200
13302,8,TP4,1200
13302,9,TP5,400
13303,9,TP5,800
13307,8,TP4,1200
13307,9,TP4,1200
13307,10,TP4,1200
1331,8,TP5,2000
1331,9,TP5,1600
1331,10,TP5,1600
13318,8,TP5,1200
13318,10,TP5,400
13320,10,TP6,200
13325,8,TP5,400
13325,9,TP5,400
13325,10,TP5,1200
13338,8,TP5,2000
13338,9,TP5,1600
13338,10,TP5,2000
13342,9,TP6,100
13344,10,TP4,1200
13348,8,TP6,400
13348,9,TP6,300
13352,8,TP5,1600
13352,9,TP5,1600
13352,10,TP5,1600
13356,8,TP4,1200
13356,9,TP4,1200
13356,10,TP4,1200
13359,9,TP5,400
13360,8,TP6,900
13360,9,TP6,900
13360,10,TP6,1000
13362,8,TP5,1600
13362,9,TP5,1600
13362,10,TP5,1600
13364,9,TP6,100
13365,8,TP5,800
13365,9,TP5,1600
13365,10,TP5,800
13367,8,TP5,400
13367,9,TP5,1600
13367,10,TP5,1200
13368,10,TP6,300
13376,8,TP5,800
13376,10,TP5,400
13378,8,TP6,100
13378,9,TP6,500
13378,10,TP6,900
13393,8,TP4,1200
13393,9,TP4,1200
13393,10,TP4,1200
13409,8,TP3,800
13409,10,TP3,800
1341,8,TP3,800
1341,9,TP3,800
1341,10,TP3,800
13412,8,TP4,1200
13412,9,TP4,1200
13414,8,TP6,2500
13414,9,TP6,2600
13414,10,TP6,2200
13417,9,TP3,800
13417,10,TP3,800
13421,8,TP4,1200
13421,9,TP4,1200
13422,9,TP6,300
13428,8,TP6,200
13428,9,TP6,400
13428,10,TP6,100
13443,8,TP5,800
13443,10,TP5,1200
13444,8,TP1,1900
13444,9,TP1,1900
13444,10,TP1,1900
13445,9,TP5,400
13445,10,TP5,800
13446,8,TP5,1200
13446,9,TP5,1200
13446,10,TP5,1600
13452,10,TP5,1600
13474,10,TP2,1200
13478,9,TP5,1200
1348,8,TP5,1600
1348,9,TP5,2000
1348,10,TP5,1600
13488,8,TP3,800
13488,9,TP3,800
13499,8,TP6,200
13499,9,TP6,200
13499,10,TP6,100
1350,8,TP5,400
1350,10,TP5,400
13505,8,TP5,1600
13505,9,TP5,1600
13505,10,TP5,1200
13507,8,TP5,800
13507,9,TP5,400
13508,8,TP6,300
13508,9,TP6,2200
13509,8,TP5,1600
13509,9,TP5,1600
13509,10,TP5,1600
13514,8,TP6,400
13515,8,TP5,1200
13517,8,TP4,2400
13517,9,TP4,1200
13517,10,TP4,1200
13518,8,TP5,400
13518,9,TP5,400
13518,10,TP5,800
13528,8,TP5,2000
13528,9,TP5,1600
13528,10,TP5,1600
13540,8,TP5,400
13547,9,TP5,400
13547,10,TP5,400
13554,8,TP6,300
13555,8,TP5,400
13555,8,TP6,200
13556,10,TP5,1200
13557,8,TP4,1200
13559,8,TP5,1600
13559,9,TP5,2000
13559,10,TP5,1600
13564,8,TP3,800
13564,9,TP3,800
13564,10,TP3,800
13565,8,TP4,1200
13565,9,TP4,1200
13565,10,TP4,1200
13574,8,TP4,1200
13574,9,TP4,1200
13574,10,TP4,1200
1358,8,TP3,800
1358,9,TP3,800
1358,10,TP3,800
13586,8,TP5,800
13586,10,TP5,400
13588,8,TP4,1200
13598,8,TP6,100
13598,10,TP6,300
13605,9,TP5,400
13605,10,TP5,400
13615,9,TP6,300
13622,8,TP5,800
13622,8,TP6,1000
13622,9,TP6,1600
13622,10,TP6,700
1363,9,TP5,800
1363,10,TP5,400
13631,8,TP5,800
13631,9,TP5,1200
13631,10,TP5,1600
13632,10,TP4,1200
13643,8,TP5,400
13643,8,TP6,100
13643,9,TP6,900
13646,8,TP6,800
13646,9,TP6,400
13646,10,TP6,200
13649,9,TP4,1200
13649,10,TP4,1200
13656,10,TP2,1200
1366,10,TP6,100
13660,9,TP4,1200
13666,8,TP6,200
13666,9,TP6,300
13668,8,TP4,1200
13668,9,TP4,1200
13668,10,TP4,1200
13676,8,TP4,1200
13676,9,TP4,1200
13676,10,TP4,1200
13679,8,TP5,1200
13679,9,TP5,2000
13679,10,TP5,1600
1368,8,TP5,400
1368,10,TP5,1200
13683,8,TP5,1600
13683,9,TP5,2000
13683,10,TP5,1600
13686,10,TP1,1900
1369,10,TP4,1200
13690,9,TP6,300
13690,10,TP6,600
13698,8,TP6,100
1370,8,TP5,1200
1370,9,TP5,1200
13701,9,TP5,400
13704,8,TP5,2000
13704,9,TP5,1600
13704,10,TP5,2000
1371,8,TP5,2400
1371,9,TP5,2000
1371,10,TP5,2000
13710,10,TP2,1200
13716,8,TP6,2000
13716,9,TP6,2400
13716,10,TP6,3000
13717,8,TP6,1900
13717,9,TP6,2100
13717,10,TP6,2600
13720,8,TP6,100
13721,9,TP6,100
13721,10,TP6,100
13726,8,TP5,1600
13726,9,TP5,1600
13726,10,TP5,1600
13727,8,TP5,1600
13727,9,TP5,800
13727,10,TP5,2000
13729,8,TP6,100
13731,8,TP5,800
13731,10,TP5,400
13733,9,TP5,1200
13738,8,TP5,1600
13738,9,TP5,400
13738,10,TP5,1200
13741,9,TP6,1100
13741,10,TP6,2100
13744,8,TP5,1200
13744,10,TP5,400
13754,8,TP5,800
13754,9,TP5,1600
13754,10,TP5,400
13761,8,TP6,800
13761,9,TP6,400
13761,10,TP6,500
13765,10,TP5,400
13767,9,TP6,800
13768,8,TP6,200
13768,9,TP6,200
13768,10,TP6,100
13770,8,TP4,1200
13770,9,TP4,1200
13770,10,TP4,1200
13773,8,TP5,400
13773,9,TP5,800
13774,9,TP5,400
13774,10,TP5,2000
13776,8,TP5,2000
13776,9,TP5,1600
13776,10,TP5,1600
13780,8,TP5,1600
13780,9,TP5,1600
13780,10,TP5,1600
13783,8,TP2,1200
13783,9,TP2,1200
13783,10,TP2,1200
13788,8,TP6,800
13788,9,TP6,1300
13788,10,TP6,1100
13792,8,TP5,1600
13792,9,TP5,2400
13792,10,TP5,1600
13796,8,TP4,1200
13796,10,TP4,1200
138,8,TP6,700
138,9,TP6,500
138,10,TP6,100
13803,8,TP4,1200
13803,9,TP4,1200
13803,10,TP4,1200
13806,8,TP5,2000
13806,9,TP5,1200
13806,10,TP5,1600
13809,8,TP5,800
13809,10,TP5,400
13814,8,TP6,200
13814,10,TP6,300
13820,8,TP5,1600
13827,8,TP5,800
13827,9,TP5,1600
13827,10,TP5,1600
13835,8,TP5,400
13836,8,TP6,2300
13836,9,TP6,1400
13836,10,TP6,1500
13837,9,TP4,1200
13837,10,TP4,1200
13838,8,TP6,2200
13838,9,TP6,2000
13838,10,TP6,1300
13842,8,TP6,200
13842,9,TP6,400
13842,10,TP6,800
13853,8,TP6,3100
13853,9,TP6,3000
13853,10,TP6,3100
13865,8,TP4,1200
13875,8,TP6,200
13875,10,TP6,200
13880,9,TP6,800
13883,9,TP4,1200
13883,10,TP4,1200
13884,8,TP6,600
13886,8,TP5,1200
1389,8,TP5,800
1389,9,TP5,1200
1389,10,TP5,1600
13890,8,TP6,1900
13890,9,TP6,2600
13890,10,TP6,2400
13891,9,TP6,100
13891,10,TP6,300
13893,8,TP5,400
13893,8,TP6,100
13893,9,TP4,1200
13895,8,TP4,1200
13895,9,TP4,1200
13895,10,TP4,1200
13899,10,TP6,200
1390,8,TP6,900
1390,9,TP6,300
1390,10,TP6,300
13903,10,TP5,1600
13907,8,TP5,2000
13907,9,TP5,800
13911,8,TP5,1600
13911,9,TP5,1200
13911,10,TP5,1600
13915,8,TP5,400
13915,9,TP5,400
13918,8,TP5,1600
13918,9,TP5,1200
13918,9,TP6,200
13919,8,TP5,1600
13919,9,TP5,800
13919,10,TP5,800
1392,8,TP5,400
1392,10,TP5,400
13921,10,TP6,1500
13925,8,TP5,800
13927,9,TP5,400
13927,9,TP6,100
13927,10,TP5,400
13928,10,TP1,1900
1393,8,TP7,2500
1393,9,TP7,2500
1393,10,TP7,2500
13933,8,TP6,500
13933,9,TP6,300
13935,10,TP5,400
13935,10,TP6,100
13937,9,TP5,1200
1394,8,TP5,2000
1394,9,TP5,1600
1394,10,TP5,1600
13940,8,TP4,1200
13940,9,TP4,1200
13940,10,TP4,1200
13941,9,TP6,100
13946,9,TP5,400
13946,10,TP5,800
13954,8,TP5,800
13955,8,TP5,1200
13955,9,TP5,400
13956,8,TP6,300
13956,9,TP6,600
13956,10,TP6,1400
1396,8,TP5,2000
1396,9,TP5,1600
1396,10,TP5,2000
13964,8,TP6,200
13964,9,TP6,200
13964,10,TP6,600
13974,8,TP4,1200
13974,9,TP4,1200
13974,10,TP4,1200
13976,8,TP6,100
13976,9,TP6,1100
13976,10,TP5,1200
13976,10,TP6,300
13979,8,TP4,1200
1398,8,TP6,800
1398,10,TP6,100
13984,8,TP2,2400
13984,9,TP2,1200
13984,10,TP2,1200
1399,8,TP4,1200
1399,9,TP4,1200
1399,10,TP4,1200
14004,8,TP5,1600
14004,9,TP5,2000
14004,10,TP5,1600
14010,10,TP6,100
14015,10,TP6,200
14016,8,TP6,1700
14016,9,TP6,1000
14016,10,TP6,1000
14017,8,TP6,1400
14017,9,TP6,100
14017,10,TP6,200
14019,10,TP4,1200
14023,8,TP5,400
14026,8,TP4,1200
14026,9,TP4,1200
14026,10,TP4,1200
14027,9,TP6,100
14034,8,TP4,1200
14034,9,TP4,1200
14034,10,TP4,1200
14036,8,TP1,1900
14045,8,TP5,800
14045,9,TP5,800
14045,10,TP5,1200
14048,8,TP5,1600
14048,9,TP5,1600
14048,10,TP5,2000
14049,8,TP4,1200
14049,9,TP4,1200
14049,10,TP4,1200
14051,8,TP4,1200
14051,9,TP4,1200
14051,10,TP4,1200
14053,8,TP6,1000
14053,9,TP6,300
14055,8,TP5,400
14055,10,TP5,1200
14057,8,TP2,1200
14057,9,TP2,1200
14057,10,TP2,1200
14061,8,TP6,1500
14061,9,TP6,600
14062,9,TP6,100
14071,9,TP5,800
14071,10,TP5,1600
14074,10,TP6,1300
14079,8,TP4,1200
14079,9,TP4,1200
14079,10,TP4,1200
1408,10,TP6,400
14081,8,TP4,1200
14088,8,TP2,1200
14088,9,TP2,1200
14088,10,TP2,1200
1409,8,TP5,1600
1409,9,TP5,1600
1409,10,TP5,2000
14096,10,TP5,400
141,8,TP6,400
141,9,TP6,500
141,10,TP6,100
14100,8,TP1,3800
14100,9,TP1,3800
14100,10,TP1,5700
14102,8,TP4,1200
14102,9,TP4,1200
14106,8,TP6,800
14106,9,TP6,200
14107,8,TP4,1200
14107,9,TP4,1200
14107,10,TP4,1200
14111,8,TP4,2400
14111,10,TP4,2400
14112,8,TP5,800
14112,9,TP5,400
14112,10,TP5,400
14128,9,TP5,800
14129,10,TP4,1200
14130,8,TP5,400
14130,9,TP5,400
14131,8,TP6,1500
14131,9,TP6,500
14131,10,TP6,300
14140,8,TP6,200
14141,8,TP6,100
14141,9,TP6,300
14141,10,TP6,100
14145,8,TP6,200
14145,9,TP6,100
14145,10,TP5,800
14147,8,TP6,400
14147,10,TP6,100
14148,8,TP6,500
14148,9,TP6,1200
14148,10,TP6,600
14153,8,TP5,800
14156,8,TP3,800
14156,9,TP3,800
14156,10,TP3,800
14157,8,TP5,1200
14157,9,TP5,400
14157,10,TP5,400
14164,8,TP4,1200
14164,9,TP4,1200
14164,10,TP4,1200
14167,10,TP5,2000
1417,8,TP2,1200
14171,8,TP6,900
14171,9,TP6,500
14171,10,TP6,500
14175,9,TP6,200
14182,9,TP6,100
14185,8,TP6,1700
14185,9,TP6,100
14189,8,TP6,500
14192,8,TP4,1200
14192,9,TP4,1200
14192,10,TP4,1200
14193,8,TP5,1600
14193,9,TP5,2000
14193,10,TP5,1600
14194,8,TP4,1200
14194,9,TP4,1200
14194,10,TP4,1200
14204,8,TP6,300
14204,9,TP6,400
14204,10,TP6,100
14206,8,TP6,700
14206,9,TP6,800
14206,10,TP6,100
14208,8,TP5,400
14208,9,TP5,1200
14208,10,TP5,800
14209,10,TP6,1200
14210,8,TP5,400
14210,9,TP5,400
14210,9,TP6,400
14210,10,TP6,200
14217,9,TP6,100
