CUST_NUM,MTH,TARIFF_OPTION,AMT_PF
17497,8,STD_TO,230.00
17497,9,STD_TO,120.00
17497,10,STD_TO,120.00
17500,8,STD_TO,2200.00
17500,9,STD_TO,2100.00
17500,10,STD_TO,1000.00
17501,8,STD_TO,600.00
17501,9,STD_TO,800.00
17501,10,STD_TO,600.00
17503,10,STD_TO,200.00
17504,8,STD_TO,3300.00
17504,9,STD_TO,3000.00
17504,10,STD_TO,3000.00
17505,8,STD_TO,500.00
17506,8,STD_TO,2700.00
17506,9,STD_TO,3000.00
17506,10,STD_TO,3000.00
17507,8,STD_TO,1100.00
17507,9,STD_TO,2100.00
17507,10,STD_TO,300.00
17508,8,STD_TO,300.00
17508,9,STD_TO,200.00
17508,10,STD_TO,200.00
17509,8,PROMO_TO,500.00
1751,8,STD_TO,1920.00
1751,9,STD_TO,1980.00
1751,10,STD_TO,2400.00
17510,8,STD_TO,300.00
17510,9,STD_TO,400.00
17512,8,STD_TO,600.00
17512,10,STD_TO,300.00
17514,8,STD_TO,800.00
17516,8,STD_TO,1300.00
17518,8,STD_TO,300.00
17518,10,STD_TO,1000.00
17519,8,STD_TO,500.00
17519,10,STD_TO,300.00
17520,8,STD_TO,500.00
17521,8,STD_TO,1200.00
17521,9,STD_TO,900.00
17525,8,STD_TO,600.00
17526,8,STD_TO,1100.00
17526,9,STD_TO,700.00
17526,10,STD_TO,700.00
17527,8,STD_TO,1700.00
17528,8,STD_TO,1800.00
17528,9,STD_TO,1500.00
17528,10,STD_TO,1700.00
17530,8,STD_TO,240.00
17531,8,STD_TO,3000.00
17531,9,STD_TO,3300.00
17531,10,STD_TO,2600.00
17532,10,STD_TO,600.00
17533,9,STD_TO,300.00
17533,10,STD_TO,300.00
17534,8,STD_TO,3900.00
17534,9,STD_TO,2600.00
17534,10,STD_TO,2600.00
17537,8,STD_TO,600.00
17537,10,STD_TO,600.00
17538,8,STD_TO,1500.00
17538,10,STD_TO,900.00
17540,9,STD_TO,600.00
17540,10,STD_TO,600.00
17541,10,STD_TO,900.00
17545,8,STD_TO,900.00
17545,9,STD_TO,1400.00
17545,10,STD_TO,1700.00
17548,8,PROMO_TO,500.00
17548,9,PROMO_TO,500.00
17548,10,PROMO_TO,500.00
17549,8,STD_TO,1120.00
17549,9,STD_TO,1000.00
17549,10,STD_TO,1400.00
1755,8,PROMO_TO,500.00
1755,9,PROMO_TO,500.00
17551,8,STD_TO,600.00
17551,10,STD_TO,300.00
17554,8,STD_TO,3000.00
17554,9,STD_TO,2900.00
17554,10,STD_TO,3000.00
17555,8,STD_TO,470.00
17555,9,STD_TO,120.00
17555,10,STD_TO,300.00
17557,8,STD_TO,1000.00
17557,9,STD_TO,300.00
17557,10,STD_TO,200.00
17558,8,STD_TO,230.00
1756,8,STD_TO,1750.00
1756,9,STD_TO,700.00
1756,10,STD_TO,1400.00
17560,8,PROMO_TO,1000.00
17560,9,PROMO_TO,1000.00
17560,10,PROMO_TO,1000.00
17561,8,STD_TO,1170.00
17561,9,STD_TO,1170.00
17561,10,STD_TO,1170.00
17563,8,STD_TO,200.00
17563,9,STD_TO,200.00
17563,10,STD_TO,600.00
17564,8,STD_TO,800.00
17565,10,STD_TO,600.00
17567,10,STD_TO,200.00
1757,8,STD_TO,700.00
1757,9,STD_TO,230.00
1757,10,STD_TO,1530.00
17570,8,STD_TO,1190.00
17570,9,STD_TO,1060.00
17570,10,STD_TO,1170.00
17573,8,STD_TO,1200.00
17573,9,STD_TO,1200.00
17573,10,STD_TO,1500.00
17574,8,STD_TO,1100.00
17574,9,STD_TO,2700.00
17574,10,STD_TO,2100.00
17575,8,STD_TO,500.00
17575,10,STD_TO,1500.00
17576,8,STD_TO,3300.00
17576,9,STD_TO,2700.00
17576,10,STD_TO,2100.00
17577,9,STD_TO,400.00
17579,9,STD_TO,300.00
17586,9,STD_TO,230.00
1759,8,PROMO_TO,500.00
17590,8,STD_TO,3300.00
17590,9,STD_TO,5460.00
17590,10,STD_TO,5570.00
17592,8,STD_TO,2100.00
17592,9,STD_TO,1500.00
17592,10,STD_TO,1800.00
17593,9,PROMO_TO,1000.00
17593,10,PROMO_TO,1000.00
17594,8,PROMO_TO,1800.00
17594,8,STD_TO,1800.00
17594,10,STD_TO,600.00
17596,8,STD_TO,2700.00
17596,9,STD_TO,3400.00
17596,10,STD_TO,2700.00
17598,8,STD_TO,2750.00
17598,9,STD_TO,4540.00
17598,10,STD_TO,1700.00
1760,8,STD_TO,500.00
1760,9,STD_TO,200.00
17600,8,PROMO_TO,1000.00
17600,9,PROMO_TO,1000.00
17600,10,PROMO_TO,1000.00
17606,9,STD_TO,230.00
17608,8,STD_TO,2330.00
17608,9,STD_TO,530.00
17608,10,STD_TO,700.00
17613,9,STD_TO,900.00
17613,10,STD_TO,600.00
17617,9,STD_TO,200.00
17617,10,STD_TO,200.00
17621,8,STD_TO,3000.00
17621,9,STD_TO,3000.00
17621,10,STD_TO,3000.00
17623,8,STD_TO,2900.00
17623,9,STD_TO,3200.00
17623,10,STD_TO,2900.00
17624,10,STD_TO,600.00
17625,8,STD_TO,1700.00
17625,9,STD_TO,2400.00
17625,10,STD_TO,1500.00
17626,8,STD_TO,300.00
17626,9,STD_TO,600.00
17626,10,STD_TO,200.00
17627,8,STD_TO,2500.00
17627,9,STD_TO,2000.00
17627,10,STD_TO,200.00
17628,8,STD_TO,1400.00
17629,8,STD_TO,800.00
17629,9,STD_TO,3700.00
17629,10,STD_TO,3800.00
17633,8,PROMO_TO,2000.00
17633,8,STD_TO,900.00
17633,9,PROMO_TO,1000.00
17633,10,STD_TO,300.00
17634,8,STD_TO,600.00
17634,9,STD_TO,1200.00
1764,8,STD_TO,600.00
17641,8,STD_TO,500.00
17641,9,STD_TO,600.00
17641,10,STD_TO,500.00
17642,8,STD_TO,400.00
17642,9,STD_TO,1600.00
17642,10,STD_TO,600.00
17647,9,STD_TO,400.00
17647,10,STD_TO,900.00
17649,8,STD_TO,300.00
17649,9,STD_TO,300.00
17650,8,STD_TO,200.00
17651,8,PROMO_TO,750.00
17651,9,PROMO_TO,750.00
17651,10,PROMO_TO,1550.00
17657,8,PROMO_TO,350.00
17658,8,STD_TO,1130.00
17658,9,STD_TO,300.00
17658,10,STD_TO,300.00
1766,8,STD_TO,3100.00
1766,9,STD_TO,900.00
1766,10,STD_TO,2100.00
17660,8,PROMO_TO,500.00
17660,9,PROMO_TO,500.00
17660,10,PROMO_TO,1050.00
17663,8,STD_TO,900.00
17663,10,STD_TO,300.00
17664,10,STD_TO,800.00
17665,8,STD_TO,300.00
17665,9,PROMO_TO,1000.00
17665,9,STD_TO,300.00
17665,10,STD_TO,300.00
17666,8,PROMO_TO,350.00
17666,8,STD_TO,200.00
17666,9,PROMO_TO,350.00
17666,9,STD_TO,200.00
17666,10,PROMO_TO,350.00
17668,8,STD_TO,2190.00
17668,9,STD_TO,2360.00
17668,10,STD_TO,2190.00
17669,8,PROMO_TO,500.00
17669,9,PROMO_TO,500.00
17669,10,PROMO_TO,500.00
17675,8,STD_TO,1250.00
17675,9,STD_TO,1500.00
17675,10,STD_TO,1600.00
1768,8,STD_TO,1600.00
1768,9,STD_TO,2100.00
1768,10,STD_TO,1900.00
17680,8,PROMO_TO,1000.00
17680,9,PROMO_TO,1000.00
17680,10,PROMO_TO,1800.00
17682,8,PROMO_TO,1000.00
17682,9,PROMO_TO,500.00
17682,10,PROMO_TO,500.00
17685,10,STD_TO,400.00
17686,8,STD_TO,3000.00
17686,9,STD_TO,900.00
17686,10,STD_TO,900.00
17688,8,STD_TO,240.00
17688,9,STD_TO,120.00
17688,10,STD_TO,230.00
17689,8,STD_TO,2000.00
17689,9,STD_TO,1500.00
17689,10,STD_TO,2400.00
1769,8,STD_TO,600.00
1769,9,STD_TO,600.00
1769,10,STD_TO,400.00
17692,10,STD_TO,400.00
17693,8,PROMO_TO,250.00
17693,9,STD_TO,400.00
17693,10,PROMO_TO,500.00
17693,10,STD_TO,400.00
17696,8,STD_TO,3000.00
17696,9,STD_TO,2100.00
17696,10,STD_TO,2700.00
17697,8,STD_TO,200.00
17697,9,STD_TO,600.00
17697,10,STD_TO,400.00
17699,8,STD_TO,1170.00
17699,9,STD_TO,1520.00
17699,10,STD_TO,350.00
17701,8,STD_TO,600.00
17701,9,STD_TO,300.00
17702,8,PROMO_TO,1000.00
17702,9,PROMO_TO,1000.00
17702,10,PROMO_TO,1000.00
17703,8,PROMO_TO,500.00
17703,9,PROMO_TO,1000.00
17703,10,PROMO_TO,500.00
17704,8,STD_TO,1700.00
17704,10,STD_TO,300.00
17705,8,PROMO_TO,500.00
17705,8,STD_TO,300.00
17705,9,PROMO_TO,750.00
17705,9,STD_TO,350.00
17705,10,PROMO_TO,750.00
17705,10,STD_TO,700.00
1771,8,STD_TO,3000.00
1771,9,STD_TO,2700.00
1771,10,STD_TO,3300.00
17711,8,PROMO_TO,500.00
17711,9,PROMO_TO,1000.00
17711,10,STD_TO,350.00
17712,8,STD_TO,700.00
17712,9,STD_TO,700.00
17712,10,STD_TO,810.00
17713,8,STD_TO,420.00
17713,9,STD_TO,1740.00
17713,10,STD_TO,1500.00
17715,8,STD_TO,3000.00
17715,9,STD_TO,3000.00
17715,10,STD_TO,3000.00
17716,8,PROMO_TO,750.00
17716,9,PROMO_TO,2250.00
17716,10,PROMO_TO,1000.00
17716,10,STD_TO,800.00
17718,8,STD_TO,2700.00
17720,8,STD_TO,200.00
17720,9,STD_TO,200.00
17720,10,STD_TO,600.00
17722,8,STD_TO,600.00
17726,8,STD_TO,300.00
17727,8,STD_TO,2570.00
17727,9,STD_TO,2930.00
17727,10,STD_TO,2730.00
17729,8,STD_TO,4000.00
17729,9,STD_TO,2600.00
17729,10,STD_TO,1000.00
17733,10,STD_TO,600.00
17736,8,STD_TO,2120.00
17736,9,STD_TO,1250.00
17736,10,STD_TO,950.00
17737,8,STD_TO,1200.00
17737,10,STD_TO,300.00
17738,8,STD_TO,1000.00
17738,9,STD_TO,200.00
1774,8,PROMO_TO,350.00
1774,9,PROMO_TO,700.00
1774,10,PROMO_TO,350.00
17742,8,STD_TO,2900.00
17742,9,STD_TO,2700.00
17742,10,STD_TO,2100.00
17743,8,STD_TO,600.00
17743,9,STD_TO,650.00
17744,8,STD_TO,1200.00
17744,9,STD_TO,600.00
17746,9,STD_TO,300.00
17748,8,STD_TO,1800.00
17748,9,STD_TO,900.00
17748,10,STD_TO,1800.00
17750,8,STD_TO,600.00
17753,8,STD_TO,900.00
17753,9,STD_TO,1500.00
17753,10,STD_TO,2520.00
17754,9,STD_TO,120.00
17754,10,STD_TO,120.00
17756,8,STD_TO,230.00
17756,9,STD_TO,230.00
17757,8,STD_TO,350.00
17757,9,STD_TO,350.00
17757,10,STD_TO,860.00
17758,10,STD_TO,300.00
17759,10,PROMO_TO,350.00
1776,8,STD_TO,400.00
1776,9,STD_TO,400.00
1776,10,STD_TO,200.00
17760,8,PROMO_TO,1000.00
17760,9,PROMO_TO,1000.00
17760,10,PROMO_TO,1000.00
17761,8,STD_TO,530.00
17765,8,PROMO_TO,500.00
17765,8,STD_TO,200.00
17765,9,STD_TO,200.00
17765,10,PROMO_TO,500.00
17767,8,STD_TO,1300.00
17767,9,STD_TO,500.00
17767,10,STD_TO,200.00
17769,8,STD_TO,1800.00
17769,10,STD_TO,900.00
17772,10,STD_TO,400.00
17773,8,STD_TO,1100.00
17773,10,STD_TO,300.00
17774,8,STD_TO,2700.00
17774,9,STD_TO,1900.00
17774,10,STD_TO,1700.00
17775,10,STD_TO,900.00
17777,8,STD_TO,2700.00
17777,9,STD_TO,2600.00
17777,10,STD_TO,600.00
1778,8,STD_TO,1800.00
1778,9,STD_TO,2700.00
1778,10,STD_TO,2100.00
17780,9,STD_TO,3000.00
17780,10,STD_TO,3000.00
17782,8,PROMO_TO,1000.00
17782,9,PROMO_TO,1000.00
17782,10,PROMO_TO,1000.00
17783,8,STD_TO,2200.00
17783,9,STD_TO,200.00
17786,8,PROMO_TO,1000.00
17786,9,PROMO_TO,750.00
17786,10,PROMO_TO,750.00
17786,10,STD_TO,300.00
17787,8,STD_TO,3390.00
17787,9,STD_TO,3390.00
17787,10,STD_TO,3840.00
17788,8,STD_TO,300.00
17788,9,STD_TO,200.00
17796,9,STD_TO,200.00
17796,10,STD_TO,400.00
17798,8,STD_TO,2700.00
17798,9,STD_TO,2100.00
17798,10,STD_TO,1700.00
17799,8,STD_TO,2000.00
17799,9,STD_TO,2500.00
17799,10,STD_TO,2400.00
17800,8,STD_TO,2100.00
17800,9,STD_TO,2100.00
17800,10,STD_TO,3000.00
17804,10,STD_TO,300.00
17807,8,STD_TO,900.00
17807,9,STD_TO,400.00
17807,10,STD_TO,1600.00
1781,8,STD_TO,300.00
1781,9,STD_TO,300.00
17812,8,STD_TO,600.00
17813,8,STD_TO,400.00
17813,9,STD_TO,200.00
17814,10,STD_TO,300.00
17815,8,STD_TO,1500.00
17815,9,STD_TO,3000.00
17815,10,STD_TO,1800.00
17816,8,STD_TO,1750.00
17816,9,STD_TO,1990.00
17816,10,STD_TO,1760.00
17817,8,STD_TO,300.00
17819,8,STD_TO,400.00
17819,9,STD_TO,1200.00
17819,10,STD_TO,800.00
1782,9,STD_TO,120.00
17821,8,PROMO_TO,1000.00
17821,9,PROMO_TO,1000.00
17824,8,STD_TO,3300.00
17824,9,STD_TO,3000.00
17824,10,STD_TO,3000.00
17825,9,STD_TO,500.00
17829,8,STD_TO,3150.00
17829,9,STD_TO,2450.00
17829,10,STD_TO,3500.00
17830,8,STD_TO,300.00
17832,8,STD_TO,1750.00
17832,9,STD_TO,350.00
17832,10,STD_TO,350.00
17833,9,PROMO_TO,500.00
17833,10,PROMO_TO,500.00
17833,10,STD_TO,200.00
17836,8,STD_TO,830.00
17836,9,STD_TO,900.00
17836,10,STD_TO,600.00
17837,8,STD_TO,1020.00
17837,9,STD_TO,900.00
17837,10,STD_TO,600.00
17839,8,STD_TO,300.00
17839,9,STD_TO,900.00
17839,10,STD_TO,600.00
17842,8,STD_TO,200.00
17842,9,STD_TO,2400.00
17842,10,STD_TO,800.00
17844,8,STD_TO,460.00
17844,9,STD_TO,690.00
17844,10,STD_TO,230.00
17845,8,STD_TO,600.00
17845,9,STD_TO,1500.00
17847,8,PROMO_TO,250.00
17847,9,PROMO_TO,750.00
17847,10,PROMO_TO,1050.00
17850,8,STD_TO,600.00
17850,9,STD_TO,600.00
17852,8,STD_TO,900.00
17852,10,STD_TO,1500.00
17853,8,PROMO_TO,1000.00
17853,8,STD_TO,600.00
17854,8,STD_TO,300.00
17854,10,STD_TO,300.00
17857,8,STD_TO,1800.00
17857,9,STD_TO,1500.00
17857,10,STD_TO,900.00
17860,8,STD_TO,230.00
17863,8,STD_TO,3200.00
17863,9,STD_TO,2900.00
17863,10,STD_TO,3100.00
17865,8,STD_TO,300.00
17867,8,STD_TO,930.00
17867,9,STD_TO,1390.00
17867,10,STD_TO,590.00
17868,8,STD_TO,600.00
17868,10,PROMO_TO,1500.00
17872,10,STD_TO,540.00
17874,9,STD_TO,600.00
17875,8,STD_TO,600.00
17877,8,STD_TO,1320.00
17877,9,STD_TO,1200.00
17877,10,STD_TO,300.00
17878,8,STD_TO,200.00
17878,10,STD_TO,400.00
17879,10,STD_TO,600.00
1788,10,STD_TO,600.00
17883,8,STD_TO,3000.00
17883,9,STD_TO,2800.00
17883,10,STD_TO,3000.00
17888,9,STD_TO,900.00
17888,10,STD_TO,600.00
17889,8,PROMO_TO,1000.00
17889,9,PROMO_TO,1000.00
17889,10,PROMO_TO,500.00
17889,10,STD_TO,900.00
1789,8,PROMO_TO,1000.00
1789,9,PROMO_TO,1000.00
1789,10,PROMO_TO,1000.00
17890,10,STD_TO,500.00
17891,9,STD_TO,200.00
17891,10,STD_TO,200.00
17893,10,STD_TO,120.00
17894,8,STD_TO,500.00
17894,10,STD_TO,300.00
17896,8,STD_TO,1550.00
17897,8,STD_TO,600.00
17897,9,STD_TO,1720.00
17897,10,STD_TO,400.00
17899,8,STD_TO,2700.00
17899,9,STD_TO,3000.00
17899,10,STD_TO,3100.00
1790,9,STD_TO,300.00
1790,10,STD_TO,600.00
17900,10,STD_TO,300.00
17902,8,STD_TO,1200.00
17902,9,STD_TO,3000.00
17902,10,STD_TO,3000.00
17903,8,PROMO_TO,2750.00
17903,9,PROMO_TO,2000.00
17903,10,PROMO_TO,1250.00
17903,10,STD_TO,600.00
17905,9,STD_TO,200.00
17906,8,STD_TO,4200.00
17906,9,STD_TO,2800.00
17906,10,STD_TO,3400.00
17911,8,PROMO_TO,500.00
17911,9,PROMO_TO,500.00
17911,10,PROMO_TO,500.00
17912,8,STD_TO,1200.00
17912,9,STD_TO,900.00
17912,10,STD_TO,200.00
17913,8,STD_TO,900.00
17914,8,STD_TO,1200.00
17914,10,STD_TO,530.00
17915,9,STD_TO,300.00
17915,10,STD_TO,500.00
17916,8,STD_TO,1200.00
17916,10,STD_TO,600.00
17917,8,PROMO_TO,1000.00
17917,9,STD_TO,600.00
17917,10,STD_TO,600.00
17919,8,STD_TO,350.00
17919,9,STD_TO,120.00
17919,10,STD_TO,600.00
1792,8,PROMO_TO,1000.00
1792,8,STD_TO,120.00
1792,9,PROMO_TO,1000.00
1792,10,PROMO_TO,1000.00
17920,8,STD_TO,1050.00
17920,9,STD_TO,1520.00
17920,10,STD_TO,1400.00
17922,8,PROMO_TO,3000.00
17922,8,STD_TO,300.00
17924,8,STD_TO,2600.00
17924,9,STD_TO,500.00
17924,10,STD_TO,400.00
17926,8,STD_TO,2400.00
17926,9,STD_TO,2300.00
17926,10,STD_TO,3000.00
17927,9,STD_TO,300.00
17929,8,STD_TO,600.00
17929,9,STD_TO,600.00
17929,10,STD_TO,1800.00
17930,8,STD_TO,1920.00
17930,9,STD_TO,2520.00
17930,10,STD_TO,2040.00
17931,8,STD_TO,1400.00
17931,9,STD_TO,1400.00
17931,10,STD_TO,1400.00
17933,8,PROMO_TO,350.00
17933,8,STD_TO,300.00
17933,10,STD_TO,640.00
17934,8,STD_TO,2300.00
17934,9,STD_TO,2400.00
17934,10,STD_TO,2200.00
17936,8,PROMO_TO,1000.00
17936,9,PROMO_TO,1000.00
17936,10,PROMO_TO,1800.00
1794,8,STD_TO,300.00
1794,9,STD_TO,200.00
1794,10,STD_TO,200.00
17942,8,STD_TO,230.00
17942,9,PROMO_TO,1000.00
17942,10,PROMO_TO,1000.00
17951,8,STD_TO,600.00
17951,9,STD_TO,230.00
17952,8,STD_TO,500.00
17952,9,STD_TO,600.00
17952,10,STD_TO,600.00
17953,10,STD_TO,200.00
17956,8,STD_TO,2100.00
17956,9,STD_TO,3000.00
17956,10,STD_TO,2600.00
17958,8,PROMO_TO,700.00
17958,9,PROMO_TO,350.00
17958,10,STD_TO,300.00
1796,8,STD_TO,2640.00
1796,9,STD_TO,2520.00
1796,10,STD_TO,3120.00
17963,8,STD_TO,200.00
17963,9,STD_TO,400.00
17964,9,PROMO_TO,1500.00
17964,10,PROMO_TO,1500.00
17965,8,STD_TO,600.00
17965,9,STD_TO,700.00
17965,10,STD_TO,900.00
17968,10,STD_TO,200.00
17969,8,PROMO_TO,2000.00
17969,8,STD_TO,300.00
17969,9,PROMO_TO,2000.00
1797,8,STD_TO,1400.00
1797,9,STD_TO,2200.00
1797,10,STD_TO,2300.00
17973,10,STD_TO,300.00
17977,8,STD_TO,720.00
17977,9,STD_TO,840.00
17977,10,STD_TO,1180.00
1798,9,STD_TO,300.00
1798,10,STD_TO,500.00
17980,9,PROMO_TO,250.00
17980,10,PROMO_TO,750.00
17981,8,STD_TO,1200.00
17982,8,STD_TO,3120.00
17982,10,STD_TO,1500.00
17985,9,STD_TO,300.00
17986,8,STD_TO,600.00
17986,9,STD_TO,800.00
17986,10,STD_TO,400.00
17988,8,STD_TO,900.00
17988,10,STD_TO,830.00
17989,8,STD_TO,2220.00
17989,9,STD_TO,2340.00
17989,10,STD_TO,1500.00
17991,8,STD_TO,2900.00
17991,9,STD_TO,3000.00
17991,10,STD_TO,3100.00
17993,8,PROMO_TO,1000.00
17993,9,PROMO_TO,1000.00
17993,10,PROMO_TO,1000.00
17997,8,STD_TO,2400.00
17997,9,STD_TO,3000.00
17997,10,STD_TO,2700.00
17999,10,STD_TO,300.00
18,9,PROMO_TO,500.00
18,10,PROMO_TO,1200.00
18000,8,STD_TO,800.00
18000,9,STD_TO,600.00
18000,10,STD_TO,320.00
18001,8,PROMO_TO,1000.00
18001,9,PROMO_TO,1000.00
18001,9,STD_TO,300.00
18001,10,PROMO_TO,1000.00
18002,8,PROMO_TO,500.00
18002,10,PROMO_TO,600.00
18004,8,STD_TO,1500.00
18004,9,STD_TO,1500.00
18004,10,STD_TO,1200.00
18005,8,STD_TO,1500.00
18005,9,STD_TO,1700.00
18005,10,STD_TO,1500.00
18006,8,STD_TO,200.00
18006,9,STD_TO,1100.00
18006,10,STD_TO,300.00
18007,8,STD_TO,720.00
18007,9,STD_TO,1020.00
18007,10,STD_TO,1670.00
18008,8,STD_TO,2600.00
18008,9,STD_TO,2600.00
18008,10,STD_TO,2600.00
18011,8,PROMO_TO,250.00
18011,8,STD_TO,300.00
18013,8,STD_TO,1000.00
18013,9,STD_TO,800.00
18013,10,STD_TO,800.00
18015,9,STD_TO,350.00
18015,10,STD_TO,1070.00
18016,8,STD_TO,2100.00
18016,9,STD_TO,2700.00
18016,10,STD_TO,3000.00
18017,8,STD_TO,3300.00
18017,9,STD_TO,3000.00
18017,10,STD_TO,3000.00
18018,8,PROMO_TO,250.00
18019,10,STD_TO,800.00
1802,10,STD_TO,300.00
18021,8,STD_TO,240.00
18021,10,STD_TO,120.00
18022,8,STD_TO,300.00
18026,8,STD_TO,1800.00
18026,9,STD_TO,2400.00
18026,10,STD_TO,1800.00
18029,9,STD_TO,200.00
1803,8,PROMO_TO,700.00
1803,10,PROMO_TO,350.00
18031,8,STD_TO,600.00
18031,9,STD_TO,800.00
18031,10,STD_TO,800.00
18034,8,PROMO_TO,500.00
18034,9,PROMO_TO,500.00
18034,10,PROMO_TO,1100.00
18035,8,STD_TO,3000.00
18035,9,STD_TO,2700.00
18035,10,STD_TO,2400.00
18037,8,STD_TO,720.00
18037,9,STD_TO,480.00
18038,8,PROMO_TO,1000.00
18038,9,PROMO_TO,1000.00
18038,10,PROMO_TO,750.00
18038,10,STD_TO,230.00
18039,8,PROMO_TO,500.00
18039,8,STD_TO,400.00
18039,9,STD_TO,400.00
18039,10,STD_TO,600.00
18040,8,STD_TO,1000.00
18040,10,STD_TO,300.00
18041,8,PROMO_TO,350.00
18042,8,STD_TO,2600.00
18042,9,STD_TO,2200.00
18042,10,STD_TO,3100.00
18043,9,STD_TO,600.00
18044,9,STD_TO,200.00
18044,10,STD_TO,200.00
18046,9,STD_TO,1500.00
18046,10,STD_TO,1200.00
18047,8,STD_TO,300.00
18049,8,STD_TO,700.00
18049,9,STD_TO,600.00
18049,10,STD_TO,900.00
1805,10,STD_TO,580.00
18050,8,STD_TO,400.00
18051,8,STD_TO,600.00
18051,9,STD_TO,600.00
18051,10,STD_TO,300.00
18052,9,STD_TO,350.00
18054,8,PROMO_TO,250.00
18054,9,STD_TO,300.00
18054,10,STD_TO,300.00
18055,8,STD_TO,800.00
18055,9,STD_TO,800.00
18055,10,STD_TO,800.00
18057,8,STD_TO,1100.00
18057,9,STD_TO,1100.00
18057,10,STD_TO,2000.00
18058,8,PROMO_TO,350.00
18058,9,PROMO_TO,350.00
18058,10,PROMO_TO,350.00
18059,8,STD_TO,2300.00
18059,9,STD_TO,1300.00
18059,10,STD_TO,2600.00
1806,10,STD_TO,1800.00
18060,10,STD_TO,300.00
18062,8,STD_TO,1200.00
18062,10,STD_TO,1200.00
18063,8,STD_TO,300.00
18063,10,STD_TO,300.00
18065,8,STD_TO,400.00
18065,9,STD_TO,600.00
18065,10,STD_TO,900.00
18067,8,PROMO_TO,750.00
18067,9,PROMO_TO,1000.00
18067,10,PROMO_TO,500.00
18067,10,STD_TO,300.00
18069,10,STD_TO,200.00
18070,8,STD_TO,800.00
18070,9,STD_TO,500.00
18071,10,STD_TO,350.00
18072,8,STD_TO,1170.00
18072,9,STD_TO,1170.00
18072,10,STD_TO,1170.00
18075,8,STD_TO,600.00
18075,9,STD_TO,900.00
18075,10,STD_TO,600.00
18076,8,PROMO_TO,350.00
18076,9,PROMO_TO,350.00
18076,10,PROMO_TO,350.00
1808,8,STD_TO,1500.00
1808,9,STD_TO,800.00
1808,10,STD_TO,600.00
18081,8,STD_TO,500.00
18081,9,STD_TO,2200.00
18081,10,STD_TO,2300.00
18088,8,STD_TO,2400.00
18088,9,STD_TO,1400.00
18088,10,STD_TO,2330.00
18089,9,STD_TO,900.00
18089,10,STD_TO,200.00
1809,8,STD_TO,2900.00
1809,9,STD_TO,2900.00
1809,10,STD_TO,2700.00
18095,8,STD_TO,540.00
18096,10,STD_TO,200.00
18103,8,STD_TO,3000.00
18103,9,STD_TO,3000.00
18103,10,STD_TO,3000.00
18106,8,STD_TO,500.00
18106,10,STD_TO,500.00
18108,9,STD_TO,1200.00
18109,8,STD_TO,1040.00
18109,9,STD_TO,230.00
18109,10,STD_TO,500.00
1811,8,STD_TO,1750.00
1811,9,STD_TO,1400.00
1811,10,STD_TO,1400.00
18110,8,STD_TO,2700.00
18110,9,STD_TO,3000.00
18110,10,STD_TO,3000.00
18111,9,STD_TO,700.00
18111,10,STD_TO,1050.00
18114,9,STD_TO,300.00
18116,8,STD_TO,1500.00
18116,9,STD_TO,1500.00
18116,10,STD_TO,1200.00
18118,8,STD_TO,1500.00
18118,9,STD_TO,1500.00
18118,10,STD_TO,1920.00
18120,8,STD_TO,1200.00
18120,10,STD_TO,300.00
18122,10,STD_TO,400.00
18127,9,STD_TO,300.00
18129,8,STD_TO,600.00
1813,8,PROMO_TO,700.00
1813,9,PROMO_TO,350.00
1813,10,PROMO_TO,1750.00
18130,8,STD_TO,200.00
18130,9,STD_TO,200.00
18136,8,PROMO_TO,350.00
18136,10,PROMO_TO,350.00
18139,8,STD_TO,1400.00
18139,9,STD_TO,1750.00
18139,10,STD_TO,1400.00
1814,9,STD_TO,600.00
1814,10,STD_TO,300.00
18143,9,STD_TO,400.00
18143,10,STD_TO,200.00
18144,8,STD_TO,2700.00
18144,9,STD_TO,400.00
18145,8,STD_TO,3000.00
18145,9,STD_TO,3100.00
18145,10,STD_TO,3200.00
18148,8,STD_TO,900.00
18148,10,STD_TO,300.00
1815,8,STD_TO,700.00
1815,9,STD_TO,500.00
1815,10,STD_TO,500.00
18151,8,STD_TO,600.00
18151,9,STD_TO,2900.00
18151,10,STD_TO,600.00
18155,8,STD_TO,500.00
18155,9,STD_TO,1000.00
18156,8,STD_TO,840.00
18156,9,STD_TO,300.00
18157,10,STD_TO,600.00
18159,8,STD_TO,1700.00
18159,9,STD_TO,300.00
1816,9,STD_TO,200.00
1816,10,STD_TO,400.00
18161,8,STD_TO,3000.00
18161,9,STD_TO,1850.00
18161,10,STD_TO,240.00
18164,8,PROMO_TO,1000.00
18164,8,STD_TO,600.00
18164,9,PROMO_TO,1000.00
18164,10,STD_TO,200.00
18165,8,STD_TO,300.00
18165,9,PROMO_TO,1000.00
18165,10,PROMO_TO,1050.00
18166,8,STD_TO,240.00
18166,10,STD_TO,360.00
18168,8,PROMO_TO,1250.00
18168,9,PROMO_TO,1250.00
18168,10,PROMO_TO,2250.00
18169,8,STD_TO,1500.00
18169,9,STD_TO,1710.00
18169,10,STD_TO,690.00
1817,10,STD_TO,240.00
18170,8,STD_TO,400.00
18170,10,STD_TO,400.00
18171,8,STD_TO,350.00
18171,9,PROMO_TO,500.00
18171,9,STD_TO,470.00
18171,10,PROMO_TO,500.00
