CUSTOMER_ID,PROMO_TO_SEG,STATUS_TO,TYPE_TO
27353,2,A,VOICE
27353,4,A,DATA
27354,2,A,VOICE
27354,4,A,DATA
27355,1,A,DATA
27355,2,A,VOICE
27360,2,A,VOICE
27360,4,A,DATA
27361,1,A,DATA
27361,1,A,VOICE
27362,1,A,VOICE
27362,7,A,DATA
27363,1,A,DATA
27363,2,A,VOICE
27364,1,A,DATA
27364,1,A,VOICE
27365,1,A,VOICE
27365,3,A,DATA
2737,2,A,DATA
2737,4,A,VOICE
27370,1,A,DATA
27370,2,A,VOICE
27376,2,A,VOICE
27376,7,A,DATA
27377,1,A,DATA
27377,2,A,VOICE
27379,1,A,DATA
27379,1,A,VOICE
2738,2,A,VOICE
2738,4,A,DATA
27381,1,A,DATA
27381,1,A,VOICE
27382,2,A,DATA
27382,2,A,VOICE
27383,1,A,DATA
27383,4,A,VOICE
27384,2,A,DATA
27384,2,A,VOICE
27385,1,A,DATA
27385,2,A,VOICE
27386,2,A,VOICE
27386,8,A,DATA
27387,1,A,DATA
27387,5,A,VOICE
27388,3,A,VOICE
27388,7,A,DATA
27389,1,A,DATA
27389,2,A,VOICE
2739,1,A,DATA
2739,5,A,VOICE
27390,1,A,DATA
27390,1,A,VOICE
27392,2,A,VOICE
27392,3,A,DATA
27393,1,A,VOICE
27393,4,A,DATA
27394,1,A,DATA
27394,2,A,VOICE
27395,1,A,DATA
27395,2,A,VOICE
27397,2,A,VOICE
27397,3,A,DATA
27398,1,A,DATA
27398,1,A,VOICE
27399,1,A,DATA
27399,1,A,VOICE
274,1,A,DATA
274,5,A,VOICE
2740,6,A,VOICE
2740,8,A,DATA
27400,1,A,DATA
27400,1,A,VOICE
27401,1,A,DATA
27401,2,A,VOICE
27403,1,A,DATA
27403,2,A,VOICE
27405,1,A,VOICE
27405,4,A,DATA
27406,1,A,VOICE
27406,3,A,DATA
27407,2,A,DATA
27407,2,A,VOICE
27408,1,A,DATA
27408,4,A,VOICE
27409,3,A,DATA
27409,6,A,VOICE
2741,4,A,VOICE
2741,8,A,DATA
27410,1,A,DATA
27410,2,A,VOICE
27411,1,A,VOICE
27411,2,A,DATA
27412,1,A,VOICE
27412,4,A,DATA
27413,1,A,VOICE
27413,2,A,DATA
27414,1,A,VOICE
27414,8,A,DATA
27415,2,A,DATA
27415,3,A,VOICE
27417,1,A,DATA
27417,1,A,VOICE
27418,1,A,DATA
27418,1,A,VOICE
27419,1,A,DATA
27419,1,A,VOICE
2742,2,A,VOICE
2742,5,A,DATA
27420,1,A,DATA
27420,5,A,VOICE
27421,1,A,DATA
27421,2,A,VOICE
27422,2,A,VOICE
27422,6,A,DATA
27423,1,A,DATA
27423,1,A,VOICE
27424,1,A,DATA
27424,1,A,VOICE
27426,1,A,DATA
27426,1,A,VOICE
27427,1,A,VOICE
27427,2,A,DATA
27428,1,A,DATA
27428,2,A,VOICE
2743,2,A,VOICE
2743,5,A,DATA
27430,4,A,DATA
27430,4,A,VOICE
27431,1,A,VOICE
27431,3,A,DATA
27433,1,A,DATA
27433,1,A,VOICE
27434,1,A,DATA
27434,1,A,VOICE
27437,2,A,VOICE
27437,4,A,DATA
27438,1,A,DATA
27438,2,A,VOICE
27439,1,A,DATA
27439,1,A,VOICE
2744,1,A,DATA
2744,5,A,VOICE
27440,1,A,DATA
27440,1,A,VOICE
27441,4,A,DATA
27441,4,A,VOICE
27442,4,A,VOICE
27442,5,A,DATA
27444,1,A,DATA
27444,1,A,VOICE
27445,1,A,DATA
27445,1,A,VOICE
27446,1,A,DATA
27446,1,A,VOICE
27447,1,A,DATA
27447,1,A,VOICE
27448,1,A,DATA
27448,1,A,VOICE
27449,2,A,VOICE
27449,6,A,DATA
2745,1,A,DATA
2745,5,A,VOICE
27450,1,A,DATA
27450,1,A,VOICE
27451,1,A,DATA
27451,1,A,VOICE
27452,1,A,VOICE
27452,3,A,DATA
27455,1,A,VOICE
27455,6,A,DATA
27459,2,A,DATA
27459,3,A,VOICE
2746,1,A,DATA
2746,6,A,VOICE
27460,1,A,VOICE
27460,8,A,DATA
27462,1,A,DATA
27462,1,A,VOICE
27464,1,A,VOICE
27464,3,A,DATA
27466,1,A,DATA
27466,1,A,VOICE
27467,2,A,VOICE
27467,8,A,DATA
27468,1,A,DATA
27468,3,A,VOICE
27469,1,A,DATA
27469,1,A,VOICE
2747,1,A,DATA
2747,2,A,VOICE
27470,1,A,VOICE
27470,2,A,DATA
27473,2,A,VOICE
27473,8,A,DATA
27474,2,A,DATA
27474,2,A,VOICE
27476,1,A,DATA
27476,1,A,VOICE
27477,1,A,DATA
27477,1,A,VOICE
27478,1,A,DATA
27478,5,A,VOICE
27479,1,A,DATA
27479,1,A,VOICE
2748,1,A,DATA
2748,5,A,VOICE
27480,1,A,DATA
27480,1,A,VOICE
27481,1,A,DATA
27481,1,A,VOICE
27483,1,A,DATA
27483,1,A,VOICE
27484,1,A,DATA
27484,7,A,VOICE
27485,1,A,DATA
27485,1,A,VOICE
27486,1,A,DATA
27486,5,A,VOICE
27487,1,A,DATA
27487,3,A,VOICE
27488,1,A,DATA
27488,1,A,VOICE
2749,2,A,DATA
2749,7,A,VOICE
27490,1,A,DATA
27490,2,A,VOICE
27491,1,A,DATA
27491,1,A,VOICE
27492,1,A,DATA
27492,1,A,VOICE
27493,2,A,VOICE
27493,4,A,DATA
27495,1,A,VOICE
27495,4,A,DATA
27496,2,A,VOICE
27496,3,A,DATA
27497,1,A,VOICE
27497,4,A,DATA
27499,1,A,DATA
27499,4,A,VOICE
275,2,A,VOICE
275,6,A,DATA
2750,1,A,DATA
2750,5,A,VOICE
27500,1,A,DATA
27500,1,A,VOICE
27501,1,A,DATA
27501,2,A,VOICE
27502,2,A,DATA
27502,2,A,VOICE
27503,4,A,DATA
27503,4,A,VOICE
27504,1,A,DATA
27504,1,A,VOICE
27505,1,A,DATA
27505,2,A,VOICE
27506,2,A,VOICE
27506,4,A,DATA
27508,2,A,VOICE
27508,4,A,DATA
2751,1,A,DATA
2751,2,A,VOICE
27512,1,A,DATA
27512,1,A,VOICE
27513,4,A,DATA
27513,8,A,VOICE
27514,1,A,DATA
27514,1,A,VOICE
27515,1,A,DATA
27515,1,A,VOICE
27516,2,A,VOICE
27516,7,A,DATA
27518,1,A,DATA
27518,2,A,VOICE
27519,2,A,DATA
27519,2,A,VOICE
2752,1,A,VOICE
2752,8,A,DATA
27521,1,A,DATA
27521,2,A,VOICE
27524,4,A,DATA
27524,5,A,VOICE
27525,2,A,DATA
27525,2,A,VOICE
27527,1,A,DATA
27527,5,A,VOICE
27528,1,A,DATA
27528,1,A,VOICE
27529,1,A,DATA
27529,5,A,VOICE
2753,6,A,VOICE
2753,7,A,DATA
27530,1,A,DATA
27530,5,A,VOICE
27531,1,A,DATA
27531,5,A,VOICE
27532,1,A,DATA
27532,1,A,VOICE
27533,1,A,DATA
27533,1,A,VOICE
27534,1,A,DATA
27534,2,A,VOICE
27535,1,A,DATA
27535,1,A,VOICE
27536,1,A,DATA
27536,4,A,VOICE
27537,1,A,VOICE
27537,3,A,DATA
27538,1,A,DATA
27538,1,A,VOICE
27539,2,A,VOICE
27539,8,A,DATA
2754,4,A,DATA
2754,4,A,VOICE
27540,1,A,DATA
27540,1,A,VOICE
27541,1,A,DATA
27541,1,A,VOICE
27542,1,A,VOICE
27542,4,A,DATA
27543,4,A,DATA
27543,4,A,VOICE
27547,5,A,VOICE
27547,8,A,DATA
27548,1,A,VOICE
27548,4,A,DATA
27549,2,A,DATA
27549,2,A,VOICE
2755,4,A,VOICE
2755,8,A,DATA
27550,2,A,VOICE
27550,7,A,DATA
27551,1,A,DATA
27551,1,A,VOICE
27552,4,A,VOICE
27552,5,A,DATA
27553,1,A,DATA
27553,2,A,VOICE
27554,2,A,VOICE
27554,4,A,DATA
27555,2,A,VOICE
27555,5,A,DATA
27557,1,A,DATA
27557,2,A,VOICE
27558,6,A,VOICE
27558,8,A,DATA
27559,1,A,DATA
27559,1,A,VOICE
2756,3,A,VOICE
2756,4,A,DATA
27560,1,A,DATA
27560,1,A,VOICE
27562,1,A,VOICE
27562,2,A,DATA
27563,1,A,DATA
27563,2,A,VOICE
27565,1,A,DATA
27565,4,A,VOICE
27566,1,A,VOICE
27566,2,A,DATA
27567,5,A,DATA
27567,5,A,VOICE
27568,1,A,VOICE
27568,4,A,DATA
27569,1,A,DATA
27569,1,A,VOICE
2757,5,A,VOICE
2757,8,A,DATA
27571,1,A,DATA
27571,2,A,VOICE
27572,1,A,DATA
27572,1,A,VOICE
27573,1,A,DATA
27573,1,A,VOICE
27574,5,A,VOICE
27574,8,A,DATA
27576,1,A,DATA
27576,3,A,VOICE
27578,1,A,VOICE
27578,3,A,DATA
27579,2,A,VOICE
27579,3,A,DATA
2758,3,A,DATA
2758,4,A,VOICE
27580,4,A,VOICE
27580,5,A,DATA
27581,1,A,DATA
27581,4,A,VOICE
27582,1,A,VOICE
27582,5,A,DATA
27583,1,A,DATA
27583,1,A,VOICE
27584,1,A,VOICE
27584,4,A,DATA
27585,1,A,DATA
27585,1,A,VOICE
27586,1,A,VOICE
27586,3,A,DATA
27587,1,A,DATA
27587,1,A,VOICE
27588,1,A,DATA
27588,1,A,VOICE
27589,1,A,DATA
27589,1,A,VOICE
2759,2,A,VOICE
2759,3,A,DATA
27591,2,A,VOICE
27591,4,A,DATA
27593,2,A,DATA
27593,2,A,VOICE
27594,3,A,VOICE
27594,6,A,DATA
27595,2,A,VOICE
27595,3,A,DATA
27596,1,A,DATA
27596,2,A,VOICE
27597,1,A,DATA
27597,1,A,VOICE
27598,1,A,DATA
27598,7,A,VOICE
27599,1,A,DATA
27599,2,A,VOICE
2760,1,A,DATA
2760,5,A,VOICE
27601,1,A,DATA
27601,2,A,VOICE
27603,3,A,VOICE
27603,8,A,DATA
27604,1,A,DATA
27604,2,A,VOICE
27606,1,A,DATA
27606,1,A,VOICE
27607,1,A,DATA
27607,2,A,VOICE
27608,1,A,DATA
27608,1,A,VOICE
27609,1,A,DATA
27609,1,A,VOICE
2761,5,A,VOICE
2761,7,A,DATA
27610,2,A,VOICE
27610,3,A,DATA
27611,1,A,DATA
27611,1,A,VOICE
27612,1,A,DATA
27612,1,A,VOICE
27613,1,A,DATA
27613,1,A,VOICE
27614,1,A,VOICE
27614,5,A,DATA
27615,1,A,DATA
27615,1,A,VOICE
27616,1,A,DATA
27616,1,A,VOICE
27618,1,A,DATA
27618,1,A,VOICE
27619,1,A,DATA
27619,1,A,VOICE
2762,1,A,DATA
2762,5,A,VOICE
27620,1,A,DATA
27620,1,A,VOICE
27621,2,A,VOICE
27621,4,A,DATA
27622,3,A,DATA
27622,5,A,VOICE
27623,1,A,VOICE
27623,3,A,DATA
27626,1,A,VOICE
27626,4,A,DATA
27627,1,A,DATA
27627,2,A,VOICE
27629,3,A,VOICE
27629,6,A,DATA
2763,1,A,DATA
2763,3,A,VOICE
27630,1,A,DATA
27630,1,A,VOICE
27631,1,A,DATA
27631,2,A,VOICE
27632,1,A,DATA
27632,2,A,VOICE
27633,1,A,DATA
27633,1,A,VOICE
27634,1,A,DATA
27634,1,A,VOICE
27635,1,A,DATA
27635,1,A,VOICE
27637,2,A,DATA
27637,5,A,VOICE
27639,1,A,DATA
27639,2,A,VOICE
2764,1,A,DATA
2764,1,A,VOICE
27640,1,A,VOICE
27640,2,A,DATA
27641,5,A,DATA
27641,7,A,VOICE
27642,1,A,DATA
27642,1,A,VOICE
27643,1,A,VOICE
27643,4,A,DATA
27644,1,A,DATA
27644,2,A,VOICE
27646,1,A,DATA
27646,1,A,VOICE
27649,1,A,VOICE
27649,3,A,DATA
2765,2,A,VOICE
2765,5,A,DATA
27652,1,A,DATA
27652,1,A,VOICE
27653,1,A,DATA
27653,1,A,VOICE
27656,2,A,VOICE
27656,5,A,DATA
27658,1,A,DATA
27658,2,A,VOICE
2766,2,A,VOICE
2766,4,A,DATA
27660,2,A,VOICE
27660,5,A,DATA
27661,5,A,VOICE
27661,6,A,DATA
27662,2,A,VOICE
27662,4,A,DATA
27664,1,A,DATA
27664,1,A,VOICE
27665,1,A,DATA
27665,1,A,VOICE
2767,1,A,DATA
2767,4,A,VOICE
27671,1,A,DATA
27671,1,A,VOICE
27672,1,A,DATA
27672,1,A,VOICE
27675,1,A,DATA
27675,1,A,VOICE
27677,1,A,DATA
27677,2,A,VOICE
27678,1,A,DATA
27678,1,A,VOICE
27679,1,A,DATA
27679,1,A,VOICE
2768,1,A,DATA
2768,7,A,VOICE
27680,1,A,DATA
27680,1,A,VOICE
27682,1,A,DATA
27682,1,A,VOICE
27683,1,A,VOICE
27683,3,A,DATA
27688,2,A,VOICE
27688,4,A,DATA
2769,1,A,DATA
2769,2,A,VOICE
27690,1,A,DATA
27690,1,A,VOICE
27691,1,A,DATA
27691,2,A,VOICE
27693,1,A,DATA
27693,1,A,VOICE
27694,2,A,DATA
27694,4,A,VOICE
27695,1,A,DATA
27695,2,A,VOICE
27696,1,A,DATA
27696,3,A,VOICE
27697,1,A,DATA
27697,2,A,VOICE
27698,1,A,DATA
27698,2,A,VOICE
27699,1,A,VOICE
27699,3,A,DATA
277,2,A,VOICE
277,8,A,DATA
2770,2,A,VOICE
2770,4,A,DATA
27703,1,A,DATA
27703,1,A,VOICE
27706,1,A,VOICE
27706,4,A,DATA
27708,1,A,DATA
27708,4,A,VOICE
2771,2,A,DATA
2771,2,A,VOICE
27710,2,A,VOICE
27710,4,A,DATA
27711,2,A,VOICE
27711,5,A,DATA
27715,1,A,DATA
27715,2,A,VOICE
27718,1,A,DATA
27718,1,A,VOICE
27719,1,A,DATA
27719,4,A,VOICE
2772,3,A,DATA
2772,3,A,VOICE
27721,1,A,VOICE
27721,8,A,DATA
27722,1,A,DATA
27722,1,A,VOICE
27723,1,A,VOICE
27723,6,A,DATA
27725,1,A,DATA
27725,1,A,VOICE
27726,4,A,DATA
27726,4,A,VOICE
27727,1,A,DATA
27727,1,A,VOICE
27728,1,A,DATA
27728,1,A,VOICE
27729,1,A,DATA
27729,4,A,VOICE
2773,1,A,DATA
2773,1,A,VOICE
27730,1,A,DATA
27730,1,A,VOICE
27731,2,A,VOICE
27731,3,A,DATA
27732,1,A,DATA
27732,1,A,VOICE
27733,1,A,VOICE
27733,2,A,DATA
27734,1,A,DATA
27734,2,A,VOICE
27738,3,A,DATA
27738,5,A,VOICE
27739,2,A,VOICE
27739,4,A,DATA
2774,2,A,VOICE
2774,4,A,DATA
27740,1,A,DATA
27740,1,A,VOICE
27741,1,A,DATA
27741,1,A,VOICE
27743,1,A,VOICE
27743,8,A,DATA
27744,2,A,VOICE
27744,3,A,DATA
27745,1,A,DATA
27745,1,A,VOICE
27746,1,A,DATA
27746,2,A,VOICE
27747,1,A,DATA
27747,1,A,VOICE
27748,1,A,VOICE
27748,4,A,DATA
2775,1,A,DATA
2775,3,A,VOICE
27750,3,A,VOICE
27750,6,A,DATA
27751,1,A,VOICE
27751,6,A,DATA
27752,1,A,DATA
27752,2,A,VOICE
27754,2,A,VOICE
27754,6,A,DATA
27757,1,A,DATA
27757,2,A,VOICE
2776,1,A,DATA
2776,5,A,VOICE
27760,2,A,VOICE
27760,5,A,DATA
27763,1,A,DATA
27763,1,A,VOICE
27764,2,A,VOICE
27764,3,A,DATA
27765,2,A,VOICE
27765,4,A,DATA
27766,1,A,VOICE
27766,4,A,DATA
27767,1,A,DATA
27767,1,A,VOICE
27768,2,A,VOICE
27768,5,A,DATA
27769,1,A,VOICE
27769,7,A,DATA
2777,3,A,VOICE
2777,4,A,DATA
27771,1,A,DATA
27771,1,A,VOICE
27772,3,A,DATA
27772,3,A,VOICE
27773,1,A,VOICE
27773,8,A,DATA
27775,1,A,DATA
27775,5,A,VOICE
27776,2,A,VOICE
27776,4,A,DATA
27777,1,A,DATA
27777,1,A,VOICE
27778,1,A,DATA
27778,1,A,VOICE
27779,4,A,DATA
27779,5,A,VOICE
2778,1,A,DATA
2778,5,A,VOICE
27780,1,A,DATA
27780,1,A,VOICE
27781,1,A,DATA
27781,1,A,VOICE
27782,1,A,DATA
27782,1,A,VOICE
27783,2,A,DATA
27783,4,A,VOICE
27784,1,A,DATA
27784,2,A,VOICE
27785,1,A,DATA
27785,1,A,VOICE
27786,1,A,VOICE
27786,2,A,DATA
27787,1,A,DATA
27787,1,A,VOICE
27788,1,A,VOICE
27788,5,A,DATA
27789,1,A,VOICE
27789,2,A,DATA
27790,1,A,DATA
27790,1,A,VOICE
27791,1,A,VOICE
27791,5,A,DATA
27794,2,A,DATA
27794,2,A,VOICE
27795,2,A,DATA
27795,2,A,VOICE
27796,1,A,DATA
27796,1,A,VOICE
27798,2,A,DATA
27798,2,A,VOICE
27799,1,A,DATA
27799,1,A,VOICE
27800,1,A,DATA
27800,1,A,VOICE
27801,5,A,DATA
27801,5,A,VOICE
27802,1,A,DATA
27802,1,A,VOICE
27804,2,A,DATA
27804,2,A,VOICE
27805,1,A,DATA
27805,2,A,VOICE
27806,2,A,VOICE
27806,4,A,DATA
2781,1,A,DATA
2781,4,A,VOICE
27810,1,A,DATA
27810,1,A,VOICE
27811,1,A,DATA
27811,2,A,VOICE
27812,1,A,DATA
27812,5,A,VOICE
27817,1,A,VOICE
27817,5,A,DATA
27819,1,A,VOICE
27819,2,A,DATA
2782,1,A,DATA
2782,5,A,VOICE
27821,1,A,DATA
27821,2,A,VOICE
27822,1,A,VOICE
27822,7,A,DATA
27825,1,A,VOICE
27825,8,A,DATA
27826,1,A,DATA
27826,1,A,VOICE
27827,3,A,VOICE
27827,4,A,DATA
27828,2,A,VOICE
27828,5,A,DATA
27829,1,A,DATA
27829,1,A,VOICE
2783,3,A,VOICE
2783,4,A,DATA
27831,1,A,DATA
27831,2,A,VOICE
27832,1,A,DATA
27832,4,A,VOICE
27833,2,A,VOICE
27833,4,A,DATA
27836,1,A,VOICE
27836,2,A,DATA
27838,2,A,VOICE
27838,5,A,DATA
2784,1,A,DATA
2784,6,A,VOICE
27840,1,A,DATA
27840,1,A,VOICE
27841,1,A,DATA
27841,1,A,VOICE
27843,1,A,DATA
27843,1,A,VOICE
27845,1,A,DATA
27845,1,A,VOICE
27848,1,A,DATA
27848,1,A,VOICE
2785,3,A,VOICE
2785,8,A,DATA
27850,4,A,DATA
27850,4,A,VOICE
27851,1,A,DATA
27851,2,A,VOICE
27853,4,A,DATA
27853,5,A,VOICE
27856,2,A,VOICE
27856,3,A,DATA
27857,1,A,VOICE
27857,7,A,DATA
2786,2,A,VOICE
2786,5,A,DATA
27860,2,A,VOICE
27860,5,A,DATA
27861,1,A,DATA
27861,5,A,VOICE
27862,1,A,DATA
27862,2,A,VOICE
27863,4,A,DATA
27863,6,A,VOICE
27864,1,A,DATA
27864,1,A,VOICE
27865,2,A,VOICE
27865,8,A,DATA
27866,1,A,VOICE
27866,2,A,DATA
27867,2,A,VOICE
27867,5,A,DATA
27868,6,A,DATA
27868,7,A,VOICE
27869,1,A,VOICE
27869,5,A,DATA
2787,1,A,DATA
2787,4,A,VOICE
27872,2,A,DATA
27872,2,A,VOICE
27874,1,A,DATA
27874,1,A,VOICE
27877,2,A,DATA
27877,2,A,VOICE
27878,2,A,VOICE
27878,3,A,DATA
2788,3,A,DATA
2788,5,A,VOICE
27885,2,A,VOICE
27885,3,A,DATA
27887,6,A,DATA
27887,7,A,VOICE
27888,2,A,VOICE
27888,4,A,DATA
2789,1,A,DATA
2789,1,A,VOICE
27891,1,A,DATA
27891,2,A,VOICE
27892,1,A,DATA
27892,2,A,VOICE
27893,1,A,DATA
27893,1,A,VOICE
27896,1,A,VOICE
27896,5,A,DATA
27897,1,A,VOICE
27897,4,A,DATA
27898,1,A,DATA
27898,1,A,VOICE
27899,1,A,VOICE
27899,8,A,DATA
279,5,A,DATA
279,6,A,VOICE
2790,3,A,VOICE
2790,6,A,DATA
27900,1,A,DATA
27900,1,A,VOICE
27901,1,A,VOICE
27901,3,A,DATA
27902,1,A,DATA
27902,1,A,VOICE
27907,4,A,DATA
27907,4,A,VOICE
27908,1,A,DATA
27908,1,A,VOICE
2791,4,A,DATA
2791,8,A,VOICE
27910,2,A,VOICE
27910,4,A,DATA
27911,1,A,DATA
27911,1,A,VOICE
27915,1,A,DATA
27915,2,A,VOICE
27916,2,A,VOICE
27916,4,A,DATA
27919,2,A,VOICE
27919,4,A,DATA
2792,3,A,DATA
2792,3,A,VOICE
27920,2,A,DATA
27920,2,A,VOICE
27921,3,A,VOICE
27921,8,A,DATA
27923,1,A,DATA
27923,5,A,VOICE
27924,2,A,VOICE
27924,6,A,DATA
27927,1,A,DATA
27927,3,A,VOICE
27929,1,A,VOICE
27929,5,A,DATA
2793,5,A,VOICE
2793,8,A,DATA
27930,1,A,DATA
27930,1,A,VOICE
27931,1,A,VOICE
27931,8,A,DATA
27933,1,A,DATA
27933,1,A,VOICE
27935,1,A,DATA
27935,2,A,VOICE
27936,1,A,DATA
27936,2,A,VOICE
27937,8,A,DATA
27937,8,A,VOICE
27938,1,A,DATA
27938,2,A,VOICE
27939,1,A,DATA
27939,1,A,VOICE
2794,2,A,VOICE
2794,4,A,DATA
27940,1,A,DATA
27940,4,A,VOICE
27941,1,A,DATA
27941,3,A,VOICE
27943,2,A,VOICE
27943,6,A,DATA
27944,7,A,VOICE
27944,8,A,DATA
27948,2,A,VOICE
27948,7,A,DATA
2795,5,A,DATA
2795,6,A,VOICE
27950,1,A,VOICE
27950,2,A,DATA
27951,1,A,DATA
27951,8,A,VOICE
27954,1,A,DATA
27954,2,A,VOICE
27956,1,A,DATA
27956,2,A,VOICE
27958,2,A,DATA
27958,2,A,VOICE
2796,2,A,VOICE
2796,3,A,DATA
27962,1,A,DATA
27962,1,A,VOICE
27966,2,A,DATA
27966,2,A,VOICE
27967,2,A,VOICE
27967,5,A,DATA
27968,1,A,DATA
27968,1,A,VOICE
27969,1,A,DATA
27969,2,A,VOICE
2797,1,A,DATA
2797,5,A,VOICE
27971,1,A,DATA
27971,7,A,VOICE
27972,2,A,VOICE
27972,4,A,DATA
27973,1,A,DATA
27973,2,A,VOICE
27974,1,A,DATA
27974,2,A,VOICE
27975,1,A,DATA
27975,4,A,VOICE
27979,2,A,VOICE
27979,8,A,DATA
2798,1,A,DATA
2798,5,A,VOICE
27980,1,A,DATA
27980,2,A,VOICE
27984,3,A,DATA
27984,3,A,VOICE
27985,4,A,VOICE
27985,6,A,DATA
27988,1,A,DATA
27988,1,A,VOICE
2799,1,A,DATA
2799,4,A,VOICE
27990,4,A,DATA
27990,5,A,VOICE
27993,1,A,DATA
27993,1,A,VOICE
27994,2,A,VOICE
27994,3,A,DATA
27995,1,A,DATA
27995,5,A,VOICE
27996,1,A,DATA
27996,1,A,VOICE
27998,1,A,DATA
27998,1,A,VOICE
27999,1,A,DATA
27999,2,A,VOICE
28,2,A,VOICE
28,4,A,DATA
280,2,A,VOICE
280,4,A,DATA
2800,1,A,DATA
2800,2,A,VOICE
28004,2,A,DATA
28004,2,A,VOICE
28006,4,A,DATA
28006,4,A,VOICE
28008,1,A,VOICE
28008,3,A,DATA
28009,1,A,DATA
28009,1,A,VOICE
28011,3,A,DATA
28011,5,A,VOICE
28013,1,A,DATA
28013,4,A,VOICE
28015,1,A,DATA
28015,4,A,VOICE
28018,1,A,DATA
28018,2,A,VOICE
2802,1,A,DATA
2802,4,A,VOICE
28022,1,A,DATA
28022,2,A,VOICE
28023,2,A,DATA
28023,5,A,VOICE
28025,1,A,DATA
28025,1,A,VOICE
28028,1,A,VOICE
28028,6,A,DATA
2803,1,A,DATA
2803,6,A,VOICE
28032,1,A,DATA
28032,1,A,VOICE
28034,2,A,VOICE
28034,6,A,DATA
28036,2,A,VOICE
28036,5,A,DATA
28037,1,A,VOICE
28037,4,A,DATA
28039,2,A,VOICE
28039,5,A,DATA
2804,2,A,DATA
2804,8,A,VOICE
28041,1,A,DATA
28041,1,A,VOICE
28043,1,A,DATA
28043,1,A,VOICE
28044,1,A,VOICE
28044,4,A,DATA
28045,2,A,VOICE
28045,5,A,DATA
28046,4,A,VOICE
28046,5,A,DATA
28047,1,A,DATA
28047,1,A,VOICE
28048,1,A,DATA
28048,4,A,VOICE
28049,1,A,DATA
28049,2,A,VOICE
2805,1,A,DATA
2805,1,A,VOICE
28050,1,A,DATA
28050,4,A,VOICE
28052,1,A,DATA
28052,1,A,VOICE
28054,3,A,VOICE
28054,8,A,DATA
28055,2,A,VOICE
28055,6,A,DATA
28056,2,A,DATA
28056,4,A,VOICE
28057,1,A,DATA
28057,2,A,VOICE
28058,1,A,DATA
28058,2,A,VOICE
28059,2,A,DATA
28059,2,A,VOICE
2806,3,A,DATA
2806,5,A,VOICE
28060,2,A,DATA
28060,3,A,VOICE
28062,1,A,DATA
28062,4,A,VOICE
28065,1,A,DATA
28065,2,A,VOICE
28068,1,A,VOICE
28068,4,A,DATA
2807,1,A,DATA
2807,6,A,VOICE
28070,1,A,DATA
28070,3,A,VOICE
28075,1,A,DATA
28075,1,A,VOICE
28076,1,A,VOICE
28076,4,A,DATA
28077,1,A,DATA
28077,2,A,VOICE
28078,2,A,DATA
28078,5,A,VOICE
28079,1,A,DATA
28079,2,A,VOICE
2808,6,A,VOICE
2808,8,A,DATA
28081,2,A,VOICE
28081,4,A,DATA
28082,2,A,DATA
28082,2,A,VOICE
28085,1,A,DATA
28085,5,A,VOICE
28086,1,A,DATA
28086,1,A,VOICE
2809,1,A,DATA
2809,6,A,VOICE
28091,4,A,DATA
28091,4,A,VOICE
28093,1,A,DATA
28093,2,A,VOICE
28094,3,A,VOICE
28094,6,A,DATA
28096,1,A,DATA
28096,2,A,VOICE
281,1,A,DATA
281,4,A,VOICE
2810,1,A,DATA
2810,6,A,VOICE
28100,1,A,DATA
28100,1,A,VOICE
28101,1,A,DATA
28101,1,A,VOICE
28102,1,A,DATA
28102,4,A,VOICE
28104,3,A,VOICE
28104,4,A,DATA
28105,1,A,VOICE
28105,4,A,DATA
28107,1,A,DATA
28107,2,A,VOICE
28109,1,A,DATA
28109,1,A,VOICE
2811,2,A,VOICE
2811,5,A,DATA
28110,1,A,DATA
28110,2,A,VOICE
28115,2,A,VOICE
28115,4,A,DATA
28118,1,A,VOICE
28118,3,A,DATA
28119,1,A,DATA
28119,1,A,VOICE
2812,1,A,DATA
2812,2,A,VOICE
28120,2,A,DATA
28120,4,A,VOICE
28121,2,A,VOICE
28121,3,A,DATA
28122,1,A,DATA
28122,1,A,VOICE
28123,1,A,DATA
28123,1,A,VOICE
28124,1,A,DATA
28124,2,A,VOICE
28126,1,A,DATA
28126,1,A,VOICE
28129,2,A,DATA
28129,2,A,VOICE
2813,5,A,VOICE
2813,7,A,DATA
28131,1,A,VOICE
28131,2,A,DATA
28132,1,A,DATA
28132,1,A,VOICE
28133,1,A,DATA
28133,1,A,VOICE
28134,1,A,DATA
28134,4,A,VOICE
28135,1,A,DATA
28135,1,A,VOICE
28137,1,A,DATA
28137,2,A,VOICE
28138,1,A,DATA
28138,2,A,VOICE
28139,1,A,DATA
28139,1,A,VOICE
2814,1,A,DATA
2814,3,A,VOICE
28140,2,A,VOICE
28140,3,A,DATA
28141,2,A,VOICE
28141,4,A,DATA
28142,1,A,DATA
28142,3,A,VOICE
28143,1,A,DATA
28143,5,A,VOICE
28144,3,A,VOICE
28144,4,A,DATA
28145,2,A,DATA
28145,4,A,VOICE
28146,2,A,VOICE
28146,8,A,DATA
28148,2,A,VOICE
28148,5,A,DATA
28149,1,A,DATA
28149,5,A,VOICE
2815,1,A,DATA
2815,8,A,VOICE
28150,1,A,VOICE
28150,2,A,DATA
28151,1,A,VOICE
28151,4,A,DATA
28152,1,A,DATA
28152,5,A,VOICE
28153,1,A,VOICE
28153,2,A,DATA
28154,1,A,DATA
