CUST_NUM,MTH,TARIFF_OPTION,AMT_PF
3228,10,PROMO_TO,350.00
3241,10,PROMO_TO,1100.00
3244,8,PROMO_TO,750.00
3244,9,PROMO_TO,300.00
3245,8,PROMO_TO,1100.00
3245,9,PROMO_TO,1100.00
3247,9,PROMO_TO,350.00
3250,9,PROMO_TO,550.00
3272,9,PROMO_TO,1100.00
3278,8,PROMO_TO,1000.00
3278,9,PROMO_TO,1200.00
3278,10,PROMO_TO,800.00
3279,8,PROMO_TO,200.00
3282,10,PROMO_TO,350.00
3295,8,PROMO_TO,150.00
3304,8,PROMO_TO,200.00
3304,9,PROMO_TO,200.00
3304,10,PROMO_TO,200.00
3311,8,PROMO_TO,200.00
3311,10,PROMO_TO,200.00
3344,8,PROMO_TO,350.00
3344,9,PROMO_TO,350.00
3344,10,PROMO_TO,350.00
3362,10,PROMO_TO,200.00
3419,8,PROMO_TO,350.00
3419,9,PROMO_TO,350.00
3419,10,PROMO_TO,1450.00
3432,8,PROMO_TO,600.00
3432,9,PROMO_TO,600.00
3432,10,PROMO_TO,200.00
3435,8,PROMO_TO,400.00
3435,9,PROMO_TO,200.00
3435,10,PROMO_TO,550.00
3485,10,PROMO_TO,350.00
350,10,PROMO_TO,250.00
3510,8,PROMO_TO,1100.00
3510,9,PROMO_TO,1100.00
3510,10,PROMO_TO,1100.00
3520,9,PROMO_TO,2200.00
3520,10,PROMO_TO,1100.00
3561,10,PROMO_TO,250.00
3567,8,PROMO_TO,350.00
3567,9,PROMO_TO,350.00
3607,10,PROMO_TO,350.00
3643,8,PROMO_TO,400.00
366,8,PROMO_TO,200.00
366,9,PROMO_TO,200.00
366,10,PROMO_TO,250.00
3661,8,PROMO_TO,550.00
3669,8,PROMO_TO,1100.00
3669,10,PROMO_TO,550.00
3673,8,PROMO_TO,350.00
3673,10,PROMO_TO,350.00
3714,10,PROMO_TO,550.00
3724,9,PROMO_TO,350.00
3739,8,PROMO_TO,350.00
3739,9,PROMO_TO,350.00
3739,10,PROMO_TO,350.00
3784,9,PROMO_TO,1100.00
379,8,PROMO_TO,350.00
379,9,PROMO_TO,350.00
379,10,PROMO_TO,350.00
3842,8,PROMO_TO,200.00
3842,9,PROMO_TO,200.00
3842,10,PROMO_TO,250.00
3874,9,PROMO_TO,200.00
3874,10,PROMO_TO,350.00
3899,10,PROMO_TO,250.00
39,8,PROMO_TO,200.00
39,9,PROMO_TO,200.00
3939,8,PROMO_TO,1500.00
3992,10,PROMO_TO,200.00
4034,8,PROMO_TO,1500.00
4034,9,PROMO_TO,1500.00
4083,10,PROMO_TO,1100.00
4092,8,PROMO_TO,550.00
4092,9,PROMO_TO,550.00
4092,10,PROMO_TO,550.00
4117,8,PROMO_TO,700.00
4117,9,PROMO_TO,350.00
4117,10,PROMO_TO,700.00
413,8,PROMO_TO,550.00
413,9,PROMO_TO,550.00
4152,8,PROMO_TO,600.00
4152,9,PROMO_TO,400.00
4178,10,PROMO_TO,350.00
4187,9,PROMO_TO,1100.00
4206,8,PROMO_TO,550.00
4206,9,PROMO_TO,550.00
4206,10,PROMO_TO,550.00
4234,8,PROMO_TO,350.00
4234,9,PROMO_TO,350.00
4279,8,PROMO_TO,350.00
4279,10,PROMO_TO,350.00
428,8,PROMO_TO,1100.00
428,9,PROMO_TO,1100.00
428,10,PROMO_TO,1100.00
4301,10,PROMO_TO,250.00
4339,9,PROMO_TO,1100.00
4339,10,PROMO_TO,1100.00
4383,8,PROMO_TO,350.00
4383,9,PROMO_TO,350.00
4383,10,PROMO_TO,350.00
4463,8,PROMO_TO,350.00
4463,9,PROMO_TO,350.00
4468,8,PROMO_TO,250.00
4471,8,PROMO_TO,350.00
4471,9,PROMO_TO,350.00
4476,8,PROMO_TO,200.00
4498,8,PROMO_TO,800.00
4498,9,PROMO_TO,2400.00
4498,10,PROMO_TO,400.00
4528,8,PROMO_TO,550.00
4528,9,PROMO_TO,550.00
4528,10,PROMO_TO,550.00
4550,8,PROMO_TO,1500.00
4553,8,PROMO_TO,550.00
4553,9,PROMO_TO,550.00
4587,8,PROMO_TO,1100.00
4587,9,PROMO_TO,2200.00
4587,10,PROMO_TO,1100.00
4614,8,PROMO_TO,200.00
4626,8,PROMO_TO,1500.00
4654,10,PROMO_TO,550.00
4702,8,PROMO_TO,350.00
4705,8,PROMO_TO,550.00
4705,9,PROMO_TO,1100.00
4705,10,PROMO_TO,1500.00
4731,8,PROMO_TO,350.00
4772,8,PROMO_TO,1100.00
4772,9,PROMO_TO,1100.00
4772,10,PROMO_TO,1500.00
4778,10,PROMO_TO,150.00
4793,8,PROMO_TO,200.00
4793,9,PROMO_TO,400.00
4793,10,PROMO_TO,400.00
4798,8,PROMO_TO,550.00
4809,8,PROMO_TO,550.00
4809,9,PROMO_TO,550.00
4841,9,PROMO_TO,350.00
4850,9,PROMO_TO,200.00
4850,10,PROMO_TO,200.00
4873,9,PROMO_TO,200.00
4873,10,PROMO_TO,200.00
4874,8,PROMO_TO,550.00
4874,9,PROMO_TO,550.00
4967,8,PROMO_TO,1100.00
4967,9,PROMO_TO,1100.00
4985,8,PROMO_TO,1000.00
4985,9,PROMO_TO,1250.00
4985,10,PROMO_TO,750.00
4997,8,PROMO_TO,3300.00
4997,9,PROMO_TO,1650.00
4997,10,PROMO_TO,1350.00
5027,8,PROMO_TO,250.00
5033,10,PROMO_TO,250.00
5081,8,PROMO_TO,1100.00
5081,9,PROMO_TO,1100.00
5116,8,PROMO_TO,400.00
5116,9,PROMO_TO,200.00
5116,10,PROMO_TO,200.00
512,10,PROMO_TO,150.00
5125,8,PROMO_TO,200.00
5125,9,PROMO_TO,400.00
518,10,PROMO_TO,350.00
5213,10,PROMO_TO,250.00
5217,8,PROMO_TO,200.00
5217,9,PROMO_TO,200.00
5217,10,PROMO_TO,200.00
5218,8,PROMO_TO,1100.00
5218,10,PROMO_TO,1100.00
5233,8,PROMO_TO,200.00
5233,9,PROMO_TO,200.00
5233,10,PROMO_TO,200.00
5245,8,PROMO_TO,600.00
5245,9,PROMO_TO,200.00
5245,10,PROMO_TO,200.00
5250,10,PROMO_TO,200.00
5253,8,PROMO_TO,300.00
5253,9,PROMO_TO,300.00
5253,10,PROMO_TO,300.00
5255,9,PROMO_TO,200.00
5275,10,PROMO_TO,400.00
5282,9,PROMO_TO,350.00
5282,10,PROMO_TO,550.00
5284,10,PROMO_TO,150.00
5313,8,PROMO_TO,1100.00
5313,10,PROMO_TO,2200.00
5331,8,PROMO_TO,450.00
5331,9,PROMO_TO,750.00
5331,10,PROMO_TO,1550.00
5334,8,PROMO_TO,550.00
5334,9,PROMO_TO,550.00
5334,10,PROMO_TO,550.00
5338,8,PROMO_TO,550.00
5338,9,PROMO_TO,550.00
5338,10,PROMO_TO,550.00
5355,9,PROMO_TO,350.00
5385,10,PROMO_TO,300.00
5402,9,PROMO_TO,150.00
5403,8,PROMO_TO,150.00
5449,8,PROMO_TO,200.00
5449,9,PROMO_TO,200.00
5449,10,PROMO_TO,550.00
5450,9,PROMO_TO,350.00
5450,10,PROMO_TO,350.00
5473,8,PROMO_TO,350.00
5473,9,PROMO_TO,350.00
5473,10,PROMO_TO,550.00
5481,8,PROMO_TO,350.00
5481,9,PROMO_TO,350.00
5481,10,PROMO_TO,350.00
551,10,PROMO_TO,2200.00
5525,10,PROMO_TO,250.00
5534,10,PROMO_TO,200.00
5583,10,PROMO_TO,1100.00
5596,8,PROMO_TO,1100.00
5596,9,PROMO_TO,1100.00
5596,10,PROMO_TO,1100.00
5729,8,PROMO_TO,400.00
5729,9,PROMO_TO,400.00
5732,8,PROMO_TO,200.00
5732,9,PROMO_TO,200.00
5732,10,PROMO_TO,250.00
5748,9,PROMO_TO,350.00
5748,10,PROMO_TO,350.00
5773,8,PROMO_TO,1100.00
5773,9,PROMO_TO,1100.00
5773,10,PROMO_TO,250.00
5843,8,PROMO_TO,200.00
5843,9,PROMO_TO,200.00
5843,10,PROMO_TO,200.00
5848,8,PROMO_TO,550.00
5848,9,PROMO_TO,550.00
5873,8,PROMO_TO,350.00
5873,9,PROMO_TO,350.00
5889,8,PROMO_TO,350.00
5889,9,PROMO_TO,700.00
5889,10,PROMO_TO,1100.00
5899,8,PROMO_TO,350.00
5899,9,PROMO_TO,350.00
5899,10,PROMO_TO,700.00
59,8,PROMO_TO,200.00
5913,8,PROMO_TO,1100.00
5913,9,PROMO_TO,1100.00
5913,10,PROMO_TO,1100.00
5930,8,PROMO_TO,700.00
5930,9,PROMO_TO,350.00
5930,10,PROMO_TO,350.00
5932,8,PROMO_TO,1100.00
5932,9,PROMO_TO,550.00
5943,10,PROMO_TO,350.00
5976,9,PROMO_TO,750.00
5976,10,PROMO_TO,750.00
5998,9,PROMO_TO,1100.00
5998,10,PROMO_TO,1100.00
6013,10,PROMO_TO,250.00
6061,8,PROMO_TO,250.00
6061,9,PROMO_TO,500.00
6061,10,PROMO_TO,250.00
6081,8,PROMO_TO,200.00
6081,10,PROMO_TO,200.00
6150,9,PROMO_TO,1100.00
6175,9,PROMO_TO,550.00
6191,8,PROMO_TO,200.00
6191,9,PROMO_TO,400.00
6285,9,PROMO_TO,1100.00
6285,10,PROMO_TO,1100.00
6306,8,PROMO_TO,550.00
6306,9,PROMO_TO,550.00
6306,10,PROMO_TO,550.00
6340,8,PROMO_TO,1100.00
6340,9,PROMO_TO,1100.00
6340,10,PROMO_TO,1100.00
6349,8,PROMO_TO,550.00
6360,9,PROMO_TO,200.00
6360,10,PROMO_TO,200.00
6416,8,PROMO_TO,200.00
6419,8,PROMO_TO,550.00
6419,9,PROMO_TO,550.00
6419,10,PROMO_TO,550.00
6475,8,PROMO_TO,550.00
6475,9,PROMO_TO,550.00
6499,8,PROMO_TO,200.00
6499,9,PROMO_TO,200.00
6499,10,PROMO_TO,200.00
6516,8,PROMO_TO,200.00
6516,9,PROMO_TO,200.00
6516,10,PROMO_TO,200.00
6525,8,PROMO_TO,350.00
6525,9,PROMO_TO,350.00
6525,10,PROMO_TO,350.00
6529,8,PROMO_TO,200.00
6529,9,PROMO_TO,200.00
6529,10,PROMO_TO,200.00
6539,8,PROMO_TO,200.00
6539,9,PROMO_TO,200.00
6539,10,PROMO_TO,200.00
655,8,PROMO_TO,200.00
655,9,PROMO_TO,200.00
6589,9,PROMO_TO,700.00
6603,10,PROMO_TO,250.00
6653,8,PROMO_TO,350.00
6653,9,PROMO_TO,700.00
6653,10,PROMO_TO,350.00
6656,8,PROMO_TO,200.00
6656,9,PROMO_TO,200.00
6690,10,PROMO_TO,200.00
6711,8,PROMO_TO,200.00
6711,9,PROMO_TO,200.00
6721,8,PROMO_TO,500.00
6729,8,PROMO_TO,550.00
6729,9,PROMO_TO,550.00
6729,10,PROMO_TO,550.00
6744,8,PROMO_TO,1500.00
6744,9,PROMO_TO,1500.00
6744,10,PROMO_TO,250.00
677,10,PROMO_TO,350.00
6781,8,PROMO_TO,550.00
6781,9,PROMO_TO,550.00
6781,10,PROMO_TO,550.00
679,10,PROMO_TO,250.00
6815,8,PROMO_TO,350.00
6815,9,PROMO_TO,350.00
6815,10,PROMO_TO,350.00
6826,8,PROMO_TO,550.00
6826,9,PROMO_TO,550.00
6826,10,PROMO_TO,550.00
6827,8,PROMO_TO,700.00
6827,9,PROMO_TO,350.00
6827,10,PROMO_TO,1450.00
6846,8,PROMO_TO,300.00
6846,9,PROMO_TO,450.00
6846,10,PROMO_TO,850.00
6850,8,PROMO_TO,600.00
687,8,PROMO_TO,200.00
687,9,PROMO_TO,200.00
687,10,PROMO_TO,200.00
6914,8,PROMO_TO,1100.00
6914,9,PROMO_TO,1100.00
6914,10,PROMO_TO,1100.00
6924,8,PROMO_TO,1100.00
6924,9,PROMO_TO,1100.00
7000,8,PROMO_TO,200.00
7000,9,PROMO_TO,400.00
7000,10,PROMO_TO,1100.00
7003,8,PROMO_TO,200.00
7007,10,PROMO_TO,550.00
7041,8,PROMO_TO,550.00
7059,8,PROMO_TO,550.00
7095,8,PROMO_TO,550.00
7095,9,PROMO_TO,550.00
7098,8,PROMO_TO,350.00
7098,10,PROMO_TO,350.00
7118,8,PROMO_TO,6000.00
7118,9,PROMO_TO,4800.00
7118,10,PROMO_TO,4000.00
7141,10,PROMO_TO,250.00
7144,8,PROMO_TO,150.00
7163,8,PROMO_TO,400.00
7163,9,PROMO_TO,600.00
7163,10,PROMO_TO,400.00
7178,8,PROMO_TO,200.00
7178,9,PROMO_TO,200.00
7178,10,PROMO_TO,200.00
7199,8,PROMO_TO,200.00
7199,9,PROMO_TO,200.00
7199,10,PROMO_TO,550.00
7205,8,PROMO_TO,350.00
7205,9,PROMO_TO,350.00
7205,10,PROMO_TO,550.00
7280,8,PROMO_TO,1500.00
7280,9,PROMO_TO,1500.00
7280,10,PROMO_TO,1500.00
7289,8,PROMO_TO,1500.00
7289,9,PROMO_TO,1500.00
7289,10,PROMO_TO,250.00
7313,8,PROMO_TO,1500.00
7313,9,PROMO_TO,3000.00
7325,8,PROMO_TO,1500.00
733,8,PROMO_TO,1100.00
733,9,PROMO_TO,1100.00
733,10,PROMO_TO,1500.00
7352,8,PROMO_TO,300.00
7352,9,PROMO_TO,450.00
7352,10,PROMO_TO,300.00
7359,8,PROMO_TO,200.00
7359,9,PROMO_TO,200.00
7359,10,PROMO_TO,200.00
7371,8,PROMO_TO,1500.00
7371,9,PROMO_TO,1500.00
7371,10,PROMO_TO,1500.00
7397,8,PROMO_TO,550.00
7397,9,PROMO_TO,550.00
7397,10,PROMO_TO,550.00
7404,9,PROMO_TO,1100.00
7436,8,PROMO_TO,1000.00
7436,9,PROMO_TO,1000.00
7436,10,PROMO_TO,500.00
7466,8,PROMO_TO,350.00
7466,10,PROMO_TO,350.00
7476,10,PROMO_TO,350.00
7496,8,PROMO_TO,550.00
7496,9,PROMO_TO,550.00
7496,10,PROMO_TO,550.00
7544,8,PROMO_TO,550.00
7544,10,PROMO_TO,550.00
7562,10,PROMO_TO,350.00
7570,8,PROMO_TO,550.00
7570,9,PROMO_TO,550.00
7570,10,PROMO_TO,550.00
7591,10,PROMO_TO,350.00
7597,8,PROMO_TO,300.00
7655,9,PROMO_TO,200.00
7655,10,PROMO_TO,200.00
7677,8,PROMO_TO,200.00
7745,9,PROMO_TO,350.00
7797,9,PROMO_TO,800.00
7801,8,PROMO_TO,350.00
7801,9,PROMO_TO,350.00
7801,10,PROMO_TO,350.00
7842,9,PROMO_TO,200.00
7842,10,PROMO_TO,250.00
7843,8,PROMO_TO,150.00
7843,9,PROMO_TO,150.00
7843,10,PROMO_TO,650.00
7860,8,PROMO_TO,750.00
7860,10,PROMO_TO,900.00
7896,8,PROMO_TO,550.00
7896,9,PROMO_TO,550.00
7896,10,PROMO_TO,550.00
7910,8,PROMO_TO,200.00
7910,9,PROMO_TO,400.00
7912,8,PROMO_TO,700.00
7912,9,PROMO_TO,350.00
7912,10,PROMO_TO,350.00
7917,8,PROMO_TO,350.00
7917,9,PROMO_TO,350.00
7917,10,PROMO_TO,350.00
7958,8,PROMO_TO,350.00
7958,9,PROMO_TO,350.00
7958,10,PROMO_TO,350.00
7992,8,PROMO_TO,550.00
7992,9,PROMO_TO,550.00
805,9,PROMO_TO,550.00
8079,9,PROMO_TO,150.00
8104,8,PROMO_TO,1500.00
8104,9,PROMO_TO,1500.00
8114,10,PROMO_TO,350.00
8122,8,PROMO_TO,200.00
8122,9,PROMO_TO,400.00
8137,9,PROMO_TO,550.00
8137,10,PROMO_TO,1100.00
8158,10,PROMO_TO,200.00
8198,8,PROMO_TO,350.00
8198,9,PROMO_TO,350.00
8229,8,PROMO_TO,1100.00
8295,8,PROMO_TO,150.00
8295,10,PROMO_TO,500.00
8328,8,PROMO_TO,200.00
8328,9,PROMO_TO,200.00
8346,10,PROMO_TO,550.00
8351,10,PROMO_TO,550.00
8373,10,PROMO_TO,1100.00
8390,8,PROMO_TO,550.00
8424,9,PROMO_TO,350.00
8449,8,PROMO_TO,350.00
8449,9,PROMO_TO,350.00
8449,10,PROMO_TO,900.00
8468,8,PROMO_TO,350.00
8468,9,PROMO_TO,350.00
8538,8,PROMO_TO,350.00
8538,9,PROMO_TO,350.00
8538,10,PROMO_TO,350.00
8548,8,PROMO_TO,200.00
8548,9,PROMO_TO,400.00
8548,10,PROMO_TO,750.00
8553,8,PROMO_TO,1100.00
8553,9,PROMO_TO,1100.00
8554,10,PROMO_TO,150.00
8560,8,PROMO_TO,350.00
8560,9,PROMO_TO,350.00
8560,10,PROMO_TO,350.00
8567,8,PROMO_TO,400.00
8581,8,PROMO_TO,550.00
8581,9,PROMO_TO,1100.00
8581,10,PROMO_TO,550.00
8582,10,PROMO_TO,350.00
8584,8,PROMO_TO,550.00
8584,9,PROMO_TO,550.00
8584,10,PROMO_TO,1100.00
8597,8,PROMO_TO,550.00
8597,9,PROMO_TO,550.00
8597,10,PROMO_TO,550.00
8612,8,PROMO_TO,550.00
8639,8,PROMO_TO,550.00
8639,9,PROMO_TO,550.00
8639,10,PROMO_TO,550.00
8644,9,PROMO_TO,200.00
8644,10,PROMO_TO,250.00
8657,8,PROMO_TO,550.00
8657,9,PROMO_TO,550.00
8657,10,PROMO_TO,550.00
8662,9,PROMO_TO,200.00
8662,10,PROMO_TO,250.00
8675,8,PROMO_TO,1100.00
8675,9,PROMO_TO,1100.00
8675,10,PROMO_TO,1100.00
8686,8,PROMO_TO,700.00
8686,9,PROMO_TO,350.00
8686,10,PROMO_TO,350.00
8744,10,PROMO_TO,250.00
8748,8,PROMO_TO,200.00
8748,9,PROMO_TO,200.00
8748,10,PROMO_TO,200.00
8772,8,PROMO_TO,350.00
8772,9,PROMO_TO,350.00
8772,10,PROMO_TO,350.00
8798,8,PROMO_TO,200.00
8798,9,PROMO_TO,200.00
8798,10,PROMO_TO,200.00
8813,8,PROMO_TO,200.00
8813,9,PROMO_TO,200.00
8813,10,PROMO_TO,200.00
8845,8,PROMO_TO,1100.00
8845,9,PROMO_TO,1100.00
8845,10,PROMO_TO,1100.00
8872,9,PROMO_TO,350.00
8872,10,PROMO_TO,350.00
8896,8,PROMO_TO,500.00
8896,9,PROMO_TO,500.00
8896,10,PROMO_TO,1100.00
8910,8,PROMO_TO,1100.00
8920,10,PROMO_TO,200.00
8924,8,PROMO_TO,2200.00
8924,9,PROMO_TO,1100.00
8937,9,PROMO_TO,1100.00
8952,9,PROMO_TO,400.00
8966,8,PROMO_TO,350.00
8966,9,PROMO_TO,350.00
8995,9,PROMO_TO,350.00
90,8,PROMO_TO,200.00
90,9,PROMO_TO,400.00
90,10,PROMO_TO,200.00
9012,8,PROMO_TO,200.00
9012,9,PROMO_TO,200.00
9012,10,PROMO_TO,250.00
9029,8,PROMO_TO,200.00
9045,10,PROMO_TO,550.00
9080,8,PROMO_TO,350.00
9128,8,PROMO_TO,600.00
913,10,PROMO_TO,350.00
921,8,PROMO_TO,700.00
921,9,PROMO_TO,350.00
921,10,PROMO_TO,350.00
9255,8,PROMO_TO,200.00
9255,9,PROMO_TO,200.00
93,8,PROMO_TO,200.00
93,9,PROMO_TO,200.00
9329,8,PROMO_TO,200.00
9334,8,PROMO_TO,150.00
9393,8,PROMO_TO,200.00
9393,9,PROMO_TO,200.00
9393,10,PROMO_TO,350.00
9430,8,PROMO_TO,200.00
9430,9,PROMO_TO,200.00
9450,8,PROMO_TO,200.00
9450,9,PROMO_TO,200.00
9453,8,PROMO_TO,150.00
9485,8,PROMO_TO,250.00
9485,9,PROMO_TO,1000.00
9555,8,PROMO_TO,350.00
9555,9,PROMO_TO,350.00
9555,10,PROMO_TO,350.00
9579,8,PROMO_TO,350.00
9592,8,PROMO_TO,1000.00
9592,9,PROMO_TO,400.00
9592,10,PROMO_TO,400.00
9595,8,PROMO_TO,350.00
9595,9,PROMO_TO,350.00
9595,10,PROMO_TO,350.00
9605,8,PROMO_TO,200.00
9605,10,PROMO_TO,200.00
9655,8,PROMO_TO,550.00
9655,9,PROMO_TO,550.00
9655,10,PROMO_TO,550.00
9663,8,PROMO_TO,1100.00
9663,9,PROMO_TO,2200.00
9664,8,PROMO_TO,550.00
9664,9,PROMO_TO,550.00
9751,8,PROMO_TO,1100.00
9751,9,PROMO_TO,1100.00
9759,10,PROMO_TO,1100.00
9827,8,PROMO_TO,1100.00
9827,9,PROMO_TO,1100.00
9827,10,PROMO_TO,1100.00
9842,8,PROMO_TO,1100.00
9842,9,PROMO_TO,1100.00
9861,10,PROMO_TO,200.00
9952,9,PROMO_TO,550.00
9952,10,PROMO_TO,550.00
9962,8,PROMO_TO,200.00
9962,9,PROMO_TO,200.00
9967,8,PROMO_TO,350.00
9967,9,PROMO_TO,350.00
9967,10,PROMO_TO,350.00
9969,8,PROMO_TO,550.00
9969,10,PROMO_TO,550.00
9975,9,PROMO_TO,400.00
9975,10,PROMO_TO,200.00
