CUSTOMER_ID,TARIFF,ACTIVATION_TIME,STATUS
17136,TM1,31Dec1999 23:00:00,Active
17137,TM2,26Aug2013 9:05:35,Active
17138,TMnet,03Sep2023 7:19:09,Active
17139,TM2,31Dec1999 23:00:00,Active
17140,TMnet,27Jan2020 16:38:58,Active
17141,TM2,31Dec1999 23:00:00,Active
17142,TM2,31Dec1999 23:00:00,Active
17143,TMnet,24Dec2022 12:15:12,Active
17144,TM2,31Dec1999 23:00:00,Active
17145,TMnet,03Sep2020 9:06:22,Active
17146,TM2,31Dec1999 23:00:00,Active
17147,TM2,31Dec1999 23:00:00,Active
17148,TM2,22Feb2017 21:05:39,Active
17149,TM2,31Dec1999 23:00:00,Active
17150,TMnet,06Aug2019 11:33:25,Active
17151,TM2,04Aug2018 8:26:23,Active
17152,TM2,31Dec1999 23:00:00,Active
17153,TMnet,24Jun2020 7:46:50,Active
17154,TMnet,03Aug2019 13:45:56,Active
17155,TM2,31Dec1999 23:00:00,Active
17156,TM2,24Jul2018 17:47:35,Active
17157,TM2,31Dec1999 23:00:00,Active
17158,TM1,04Apr2013 12:58:46,Active
17159,TM2,31Dec1999 23:00:00,Active
17160,TM2,31Dec1999 23:00:00,Active
17161,TMnet,20Mar2020 21:30:34,Active
17162,TMnet,19Mar2020 6:24:02,Active
17163,TM2,31Dec1999 23:00:00,Active
17164,TM2,22Apr2018 5:48:44,Active
17165,TM2,24Jul2018 12:45:05,Active
17166,TM2,20Sep2019 14:26:09,Active
17167,TMnet,19May2022 12:16:13,Active
17168,TMnet,18Aug2023 19:09:27,Active
17169,TMnet,16Aug2023 8:42:24,Active
17170,TMnet,12Mar2023 19:28:37,Active
17171,TM1,31Dec1999 23:00:00,Active
17172,TMnet,21Aug2022 8:39:17,Active
17173,TM2,31Dec1999 23:00:00,Active
17174,TMnet,14Oct2022 19:07:15,Active
17175,TM1,31Dec1999 23:00:00,Active
17176,TM2,31Dec1999 23:00:00,Active
17177,TM2,09Jul2018 13:13:28,Active
17178,TM2,31Dec1999 23:00:00,Active
17179,TM1,26Feb2017 14:55:07,Active
17180,TM2,24Oct2012 10:31:56,Active
17181,TMnet,31Dec1999 23:00:00,Active
17182,TM2,20Apr2015 18:07:01,Active
17183,TMnet,25Sep2021 16:29:06,Active
17184,TM2,17May2012 10:23:44,Active
17185,TM1,31Dec1999 23:00:00,Active
17186,TM2,26Oct2016 14:27:57,Active
17187,TM2,27Aug2013 13:33:28,Active
17188,TMnet,13Aug2020 8:29:03,Active
17189,TMnet,02Sep2022 10:57:53,Active
17190,TMnet,18Feb2023 0:02:22,Active
17191,TM2,31Dec1999 23:00:00,Active
17192,TM2,06Dec2018 17:50:39,Active
17193,TMnet,20Apr2021 15:21:28,Active
17194,TMnet,12Mar2020 16:20:25,Active
17195,TM2,05Aug2012 7:22:53,Active
17196,TMnet,14Jul2023 6:35:19,Active
17197,TMnet,22Nov2016 11:36:11,Active
17198,TM2,31Dec1999 23:00:00,Active
17199,TMnet,29Feb2020 14:04:39,Active
17200,TM2,22Aug2015 15:01:07,Active
17201,TMnet,25Feb2021 20:11:10,Active
17202,TMnet,08Nov2019 12:26:39,Active
17203,TM2,27Mar2017 10:34:25,Active
17204,TM2,31Dec1999 23:00:00,Active
17205,TMnet,08Jul2020 6:34:03,Active
17206,TM2,31Dec1999 23:00:00,Active
17207,TM1,14Nov2015 9:14:21,Active
17208,TMnet,21Feb2023 16:32:20,Active
17209,TM2,08Feb2019 13:48:18,Active
17210,TMnet,18Dec2021 10:02:20,Active
17211,TMnet,22Apr2020 15:10:40,Active
17212,TM1,31Dec1999 23:00:00,Active
17213,TM2,31Dec1999 23:00:00,Active
17214,TM2,31Dec1999 23:00:00,Active
17215,TMnet,29Nov2021 9:18:39,Active
17216,TM2,18Jul2013 10:37:43,Active
17217,TM2,29Jul2018 18:14:42,Active
17218,TM2,31Dec1999 23:00:00,Active
17219,TMnet,08Mar2020 20:19:50,Active
17220,TM2,31Dec1999 23:00:00,Active
17221,TMnet,28Apr2023 9:29:17,Active
17222,TMnet,26Aug2023 11:50:38,Active
17223,TM2,24Feb2017 13:29:26,Active
17224,TM2,31Dec1999 23:00:00,Active
17225,TM2,09Jan2019 17:09:50,Active
17226,TMnet,27Aug2021 13:13:11,Active
17227,TMnet,22Apr2023 12:06:07,Active
17228,TMnet,08Jul2023 13:23:36,Active
17229,TM2,31Dec1999 23:00:00,Active
17230,TM1,31Dec1999 23:00:00,Active
17231,TM2,13Aug2018 10:20:51,Active
17232,TMnet,20Apr2019 16:45:14,Active
17233,TM2,29Nov2013 6:36:30,Active
17234,TM2,31Dec1999 23:00:00,Active
17235,TMnet,25Mar2023 18:23:52,Active
17236,TMnet,25Dec2021 13:56:49,Active
17237,TMnet,14Dec2021 15:55:05,Active
17238,TMnet,11Apr2022 7:31:21,Active
17239,TM2,31Dec1999 23:00:00,Active
17240,TM1,31Dec1999 23:00:00,Active
17241,TM2,27Oct2016 18:16:16,Active
17242,TM2,28Dec2018 14:43:39,Active
17243,TM2,31Dec1999 23:00:00,Active
17244,TM2,14Jan2013 15:58:44,Active
17245,TM2,31Dec1999 23:00:00,Active
17246,TM2,31Dec1999 23:00:00,Active
17247,TM1,20Jun2013 15:34:29,Active
17248,TMnet,31Dec1999 23:00:00,Active
17249,TMnet,18Apr2023 11:24:38,Active
17250,TM2,31Dec1999 23:00:00,Active
17251,TMnet,31Mar2023 9:45:17,Active
17252,TMnet,26Oct2023 8:33:03,Active
17253,TMnet,17Sep2020 11:51:50,Active
17254,TMnet,01Jun2023 14:23:51,Active
17255,TMnet,01Jul2023 15:20:58,Active
17256,TM2,16Nov2018 12:34:49,Active
17257,TM2,19Oct2018 9:24:53,Active
17258,TM2,31Dec1999 23:00:00,Active
17259,TM2,31Dec1999 23:00:00,Active
17260,TMnet,21May2021 6:17:32,Active
17261,TMnet,04Jul2023 7:52:54,Active
17262,TMnet,30May2021 11:19:21,Active
17263,TMnet,11Nov2021 14:58:38,Active
17264,TM2,31Dec1999 23:00:00,Active
17265,TM2,11Jan2019 10:11:35,Active
17266,TM2,08Jan2019 9:54:19,Active
17267,TMnet,29Feb2020 15:22:14,Active
17268,TMnet,03Jan2017 10:19:59,Active
17269,TM2,31Dec1999 23:00:00,Active
17270,TMnet,03May2023 8:57:52,Active
17271,TM2,31Dec1999 23:00:00,Active
17272,TM2,29May2018 13:26:01,Active
17273,TM2,31Dec1999 23:00:00,Active
17274,TMnet,03Jul2023 8:31:37,Active
17275,TMnet,11Apr2023 8:27:18,Active
17276,TM2,31Dec1999 23:00:00,Active
17277,TM2,13Jan2014 11:50:53,Active
17278,TM2,31Dec1999 23:00:00,Active
17279,TMnet,12Jul2023 16:04:48,Active
17280,TMnet,01Mar2022 14:41:53,Active
17281,TM2,10May2017 11:53:47,Active
17282,TM1,29May2014 12:27:14,Active
17283,TMnet,24Oct2023 11:35:44,Active
17284,TMnet,28Jun2022 17:19:32,Active
17285,TM2,02Mar2016 9:22:16,Active
17286,TM2,31Dec1999 23:00:00,Active
17287,TM2,04Jan2017 16:09:52,Active
17288,TM2,31Dec1999 23:00:00,Active
17289,TMnet,20Sep2023 22:24:06,Active
17290,TMnet,17Sep2019 8:39:38,Active
17291,TMnet,02Apr2019 7:00:06,Active
17292,TM2,31Dec1999 23:00:00,Active
17293,TM2,31Dec1999 23:00:00,Active
17294,TMnet,14Mar2023 6:46:02,Active
17295,TMnet,28Mar2022 7:41:26,Active
17296,TMnet,26Aug2023 18:40:18,Active
17297,TM1,11Oct2017 10:08:01,Active
17298,TMnet,10May2023 7:32:45,Active
17299,TMnet,13Jul2023 11:26:18,Active
17300,TMnet,14Mar2022 11:56:19,Active
17301,TM1,11Sep2016 9:28:40,Active
17302,TMnet,23Dec2020 16:06:55,Active
17303,TMnet,05Mar2023 10:47:54,Active
17304,TMnet,18Mar2020 17:15:47,Active
17305,TM1,16Apr2013 10:07:48,Active
17306,TM1,31Dec1999 23:00:00,Active
17307,TM2,28Jan2018 13:19:07,Active
17308,TM2,28Apr2014 7:23:22,Active
17309,TMnet,19Jun2021 20:10:19,Active
17310,TM2,31Dec1999 23:00:00,Active
17311,TMnet,02Aug2022 10:53:10,Active
17312,TM2,23Dec2016 9:18:29,Active
17313,TMnet,17Mar2023 11:38:24,Active
17314,TM1,24May2014 10:42:42,Active
17315,TMnet,14Jul2023 14:30:53,Active
17316,TMnet,19Jul2023 11:43:26,Active
17317,TM2,20Sep2016 17:25:14,Active
17318,TM2,03May2014 10:23:00,Active
17319,TM2,25Nov2012 8:20:30,Active
17320,TMnet,30Sep2023 11:23:30,Active
17321,TMnet,31Dec2021 15:29:18,Active
17322,TM2,05Nov2012 7:03:18,Active
17323,TMnet,04Mar2023 12:41:34,Active
17324,TMnet,03Apr2023 17:49:54,Active
17325,TMnet,31Dec1999 23:00:00,Active
17326,TMnet,30May2023 21:24:02,Active
17327,TM1,04Jul2012 12:39:32,Active
17328,TM1,03May2014 13:16:43,Active
17329,TMnet,08May2021 10:47:02,Active
17330,TMnet,24Apr2021 8:31:29,Active
17331,TM2,31Oct2013 15:31:08,Active
17332,TMnet,20Aug2023 20:07:04,Active
17333,TM1,19Jun2016 7:18:18,Active
17334,TMnet,20Jul2020 16:51:10,Active
17335,TMnet,18Dec2019 11:16:02,Active
17336,TM2,11Feb2013 18:04:26,Active
17337,TM2,17Aug2018 13:45:27,Active
17338,TMnet,23Aug2023 10:25:38,Active
17339,TM2,23Dec2016 9:17:33,Active
17340,TM2,16Aug2014 15:30:49,Active
17341,TM2,17Sep2012 8:19:54,Active
17342,TM1,31Dec1999 23:00:00,Active
17343,TM2,27Oct2017 13:08:52,Active
17344,TM2,31Dec1999 23:00:00,Active
17345,TM2,05Jun2014 23:01:27,Active
17346,TM1,17Apr2023 11:41:40,Active
17347,TM2,06Jun2014 11:01:05,Active
17348,TM2,11Jun2020 19:32:04,Active
17349,TMnet,15Oct2021 18:59:35,Active
17350,TMnet,29May2020 13:06:30,Active
17351,TM2,31Dec1999 23:00:00,Active
17352,TM1,23Dec2016 15:32:28,Active
17353,TM2,03Jan2019 9:16:13,Active
17354,TMnet,18May2023 4:20:02,Active
17355,TM2,01Mar2014 8:54:55,Active
17356,TMnet,29Oct2019 13:33:21,Active
17357,TMnet,13May2021 22:44:42,Active
17358,TMnet,28Jun2023 19:44:23,Active
17359,TMnet,04Dec2019 12:31:53,Active
17360,TMnet,06Aug2023 18:35:06,Active
17361,TMnet,04Jun2021 11:46:24,Active
17362,TMnet,31Jul2023 9:42:59,Active
17363,TMnet,03Aug2023 10:46:23,Active
17364,TMnet,22Jun2019 15:19:52,Active
17365,TMnet,15Sep2023 18:29:21,Active
17366,TMnet,15Feb2020 12:17:15,Active
17367,TMnet,10Oct2014 11:35:24,Active
17368,TM2,31Dec1999 23:00:00,Active
17369,TM2,31Dec1999 23:00:00,Active
17370,TM2,31Dec1999 23:00:00,Active
17371,TM2,31Dec1999 23:00:00,Active
17372,TMnet,27Jul2023 17:58:06,Active
17373,TMnet,04Jan2022 17:43:09,Active
17374,TMnet,01Oct2023 11:57:31,Active
17375,TM1,29Jun2015 14:37:09,Active
17376,TM2,02Mar2016 13:43:33,Active
17377,TM2,22Dec2018 17:22:59,Active
17378,TMnet,07Nov2023 0:36:43,Active
17379,TMnet,19Feb2021 19:07:13,Active
17380,TMnet,01Mar2021 15:06:26,Active
17381,TMnet,15Jun2023 6:11:57,Active
17382,TMnet,30Sep2021 15:17:04,Active
17383,TM1,06Oct2017 18:20:41,Active
17384,TM2,31Dec1999 23:00:00,Active
17385,TMnet,07Apr2020 6:51:19,Active
17386,TMnet,22Dec2015 22:13:04,Active
17387,TMnet,02Feb2022 8:25:47,Active
17388,TMnet,04Apr2023 19:10:21,Active
17389,TMnet,17Nov2023 20:18:40,Active
17390,TMnet,12Jan2022 19:40:45,Active
17391,TMnet,11Jan2022 8:52:20,Active
17392,TM2,31Dec1999 23:00:00,Active
17393,TMnet,31Jul2023 10:23:42,Active
17394,TMnet,30Dec2021 14:24:11,Active
17395,TMnet,01Mar2022 15:00:17,Active
17396,TMnet,20Dec2021 21:48:13,Active
17397,TMnet,31Dec1999 23:00:00,Active
17398,TM2,31Dec1999 23:00:00,Active
17399,TMnet,14Feb2022 13:29:39,Active
17400,TM2,31Dec1999 23:00:00,Active
17401,TMnet,25Jan2021 14:00:07,Active
17402,TM2,14Nov2018 11:04:56,Active
17403,TMnet,12Mar2022 11:23:43,Active
17404,TMnet,28Feb2022 17:25:46,Active
17405,TMnet,28Feb2022 14:47:55,Active
17406,TMnet,20Nov2019 10:17:15,Active
17407,TM2,25Jul2018 10:07:36,Active
17408,TM2,18May2015 9:14:03,Active
17409,TM2,10Sep2023 7:09:34,Active
17410,TM2,31Dec1999 23:00:00,Active
17411,TM1,31Dec1999 23:00:00,Active
17412,TMnet,03Nov2012 11:53:24,Active
17413,TMnet,03Sep2023 15:00:49,Active
17414,TMnet,03Aug2023 10:34:10,Active
17415,TMnet,16Oct2023 14:49:06,Active
17416,TMnet,20Jul2018 11:37:15,Active
17417,TMnet,14Aug2023 11:07:06,Active
17418,TMnet,11Oct2023 10:23:34,Active
17419,TMnet,09Aug2023 16:40:16,Active
17420,TM1,09Feb2017 14:40:32,Active
17421,TM2,23Jun2017 12:40:52,Active
17422,TM1,31Dec1999 23:00:00,Active
17423,TMnet,27Oct2023 18:18:47,Active
17424,TMnet,22Aug2016 8:10:55,Active
17425,TM2,17Aug2015 13:28:46,Active
17426,TMnet,25Jan2023 10:10:49,Active
17427,TM1,30Aug2016 15:43:15,Active
17428,TMnet,16Aug2023 8:02:10,Active
17429,TMnet,15Feb2019 19:23:06,Active
17430,TM2,15Sep2016 14:00:06,Active
17431,TM2,31Dec1999 23:00:00,Active
17432,TMnet,11Feb2022 14:31:14,Active
17433,TM2,25Dec2018 19:09:39,Active
17434,TMnet,26Dec2019 19:19:10,Active
17435,TM2,04Dec2018 14:01:21,Active
17436,TM1,31Dec1999 23:00:00,Active
17437,TMnet,12Aug2023 14:48:23,Active
17438,TM1,31Dec1999 23:00:00,Active
17439,TM2,31Dec1999 23:00:00,Active
17440,TMnet,19Jan2022 14:27:36,Active
17441,TMnet,28Aug2023 17:44:37,Active
17442,TMnet,23Jun2022 17:56:59,Active
17443,TM2,31Dec1999 23:00:00,Active
17444,TMnet,14May2019 11:59:19,Active
17445,TMnet,04Feb2022 10:15:13,Active
17446,TM2,26Apr2015 10:07:23,Active
17447,TMnet,19Sep2023 19:18:26,Active
17448,TMnet,18May2022 9:23:26,Active
17449,TMnet,04Oct2023 11:13:38,Active
17450,TM2,03May2017 12:29:08,Active
17451,TM2,31Dec1999 23:00:00,Active
17452,TM2,26Dec2015 7:57:28,Active
17453,TMnet,21Aug2021 18:05:53,Active
17454,TM2,24Feb2014 16:30:44,Active
17455,TMnet,14Nov2018 7:56:48,Active
17456,TM2,22Mar2014 13:43:44,Active
17457,TM2,16Jul2014 17:08:13,Active
17458,TM2,26Sep2020 7:00:37,Active
17459,TM2,06Dec2018 17:55:03,Active
17460,TM1,05Apr2017 19:54:02,Active
17461,TM2,15Jun2017 12:04:59,Active
17462,TM1,01Sep2016 17:10:21,Active
17463,TMnet,08Aug2021 7:04:34,Active
17464,TMnet,29Nov2019 14:32:38,Active
17465,TM1,30Aug2013 17:40:36,Active
17466,TMnet,28Apr2021 19:04:10,Active
17467,TM2,21Oct2012 17:57:45,Active
17468,TMnet,09Sep2021 18:21:50,Active
17469,TMnet,05Jan2021 10:44:28,Active
17470,TM2,31Dec1999 23:00:00,Active
17471,TMnet,30Jul2023 19:53:20,Active
17472,TMnet,18Feb2022 15:15:28,Active
17473,TMnet,18Feb2021 20:44:39,Active
17474,TMnet,24Jan2021 9:24:37,Active
17475,TMnet,20Jan2021 21:06:18,Active
17476,TMnet,19Jan2021 8:55:19,Active
17477,TMnet,07Nov2023 9:56:14,Active
17478,TMnet,10Aug2023 12:02:19,Active
17479,TM1,31Jan2014 13:15:13,Active
17480,TMnet,11Jun2022 19:51:45,Active
17481,TMnet,13Oct2023 11:48:21,Active
17482,TM2,18Dec2015 12:26:07,Active
17483,TMnet,31Oct2023 10:00:04,Active
17484,TMnet,28Oct2023 19:34:15,Active
17485,TMnet,26Aug2022 17:04:33,Active
17486,TMnet,08Feb2021 12:11:04,Active
17487,TMnet,02Aug2023 20:04:55,Active
17488,TMnet,03Aug2023 14:15:37,Active
17489,TMnet,22Aug2022 16:46:02,Active
17490,TM1,24Feb2021 13:10:48,Active
17491,TMnet,29Sep2023 3:53:51,Active
17492,TMnet,16Jul2021 7:10:10,Active
17493,TMnet,19Jul2022 16:21:13,Active
17494,TMnet,31Oct2021 15:06:58,Active
17495,TMnet,16Mar2021 15:25:50,Active
17496,TMnet,26Jan2019 14:19:52,Active
17497,TM2,13Mar2017 13:24:51,Active
17498,TMnet,25May2022 18:54:02,Active
17499,TMnet,09Jun2022 16:22:32,Active
17500,TMnet,30Jan2021 10:00:41,Active
17501,TMnet,02Feb2021 9:39:21,Active
17502,TMnet,07Feb2019 10:00:28,Active
17503,TMnet,08Sep2023 7:44:46,Active
17504,TMnet,13Jun2022 8:37:05,Active
17505,TMnet,26Jul2022 9:25:35,Active
17506,TMnet,15Feb2021 6:12:09,Active
17507,TMnet,19Jun2023 15:17:30,Active
17508,TMnet,26Aug2023 9:47:00,Active
17509,TMnet,28Oct2016 7:11:34,Active
17510,TMnet,22Jan2021 17:13:52,Active
17511,TM1,17Jan2018 16:04:14,Active
17512,TMnet,24Aug2021 15:26:15,Active
17513,TMnet,15Jun2021 8:10:40,Active
17514,TMnet,26Aug2022 11:02:53,Active
17515,TMnet,25Feb2021 8:48:35,Active
17516,TMnet,08Feb2021 18:49:51,Active
17517,TMnet,04May2021 6:15:40,Active
17518,TMnet,17Apr2023 9:13:12,Active
17519,TMnet,21May2021 8:58:10,Active
17520,TMnet,03Mar2021 18:49:07,Active
17521,TMnet,01Mar2021 6:19:16,Active
17522,TMnet,12Jul2023 6:46:29,Active
17523,TMnet,05Aug2023 17:58:31,Active
17524,TMnet,04Aug2022 9:40:49,Active
17525,TMnet,04May2022 10:50:57,Active
17526,TMnet,23Aug2022 16:24:21,Active
17527,TMnet,14Aug2022 12:36:07,Active
17528,TMnet,04May2021 16:47:16,Active
17529,TMnet,15Jul2022 10:45:55,Active
17530,TM2,16Feb2018 10:10:21,Active
17531,TMnet,26Jul2023 14:59:09,Active
17532,TMnet,22Jul2023 15:55:39,Active
17533,TMnet,20Jul2021 14:21:45,Active
17534,TMnet,12Feb2021 15:15:13,Active
17535,TMnet,07Mar2021 15:55:41,Active
17536,TMnet,05Nov2023 11:07:05,Active
17537,TMnet,06Apr2021 8:36:36,Active
17538,TMnet,24Jun2021 20:37:06,Active
17539,TMnet,23Aug2022 9:51:44,Active
17540,TMnet,08May2021 7:34:34,Active
17541,TMnet,07May2021 7:49:08,Active
17542,TMnet,26Sep2022 12:08:45,Active
17543,TMnet,23Jan2020 11:14:11,Active
17544,TM2,12Sep2012 13:50:12,Active
17545,TMnet,30Oct2021 16:58:38,Active
17546,TMnet,27Oct2021 17:06:41,Active
17547,TMnet,19Sep2019 8:14:32,Active
17548,TM2,14Mar2014 12:02:30,Active
17549,TM2,19Dec2017 11:30:40,Active
17550,TM2,31Dec1999 23:00:00,Active
17551,TMnet,25Jun2019 14:09:05,Active
17552,TM2,25Mar2014 14:03:21,Active
17553,TM2,31Dec1999 23:00:00,Active
17554,TMnet,02Feb2022 13:41:18,Active
17555,TM2,31Dec1999 23:00:00,Active
17556,TM1,31Dec1999 23:00:00,Active
17557,TMnet,07Mar2021 12:47:18,Active
17558,TM2,08Aug2018 13:05:30,Active
17559,TMnet,11Oct2022 8:26:25,Active
17560,TMnet,18Sep2012 10:14:14,Active
17561,TM2,31Dec1999 23:00:00,Active
17562,TM1,04Nov2014 13:18:10,Active
17563,TMnet,22Aug2023 14:53:35,Active
17564,TMnet,15Aug2023 8:25:27,Active
17565,TMnet,25Aug2023 12:41:35,Active
17566,TMnet,20Aug2022 17:50:35,Active
17567,TMnet,29Oct2023 9:39:48,Active
17568,TM1,27Nov2013 11:29:42,Active
17569,TMnet,08Oct2022 7:38:14,Active
17570,TM2,21Aug2018 14:23:48,Active
17571,TM2,30Jul2018 10:41:21,Active
17572,TMnet,15Mar2021 17:48:37,Active
17573,TMnet,16May2015 13:43:19,Active
17574,TMnet,09Aug2022 13:08:24,Active
17575,TMnet,21Aug2021 16:28:09,Active
17576,TMnet,25Sep2019 22:40:21,Active
17577,TMnet,26Jan2020 13:29:16,Active
17578,TMnet,12May2021 17:09:29,Active
17579,TMnet,18Aug2022 21:14:59,Active
17580,TM2,02Aug2012 6:49:16,Active
17581,TM2,31Dec1999 23:00:00,Active
17582,TMnet,09Nov2023 15:10:09,Active
17583,TMnet,01Nov2016 17:22:38,Active
17584,TMnet,26Aug2022 11:17:52,Active
17585,TM2,14Nov2012 14:11:43,Active
17586,TM1,31Dec1999 23:00:00,Active
17587,TM2,11Feb2017 10:33:08,Active
17588,TMnet,31Dec1999 23:00:00,Active
17589,TM2,31Dec1999 23:00:00,Active
17590,TM2,22Jul2018 11:48:34,Active
17591,TMnet,11Jul2014 11:01:38,Active
17592,TMnet,10Oct2022 20:23:33,Active
17593,TM1,31Dec1999 23:00:00,Active
17594,TMnet,07Aug2021 7:48:16,Active
17595,TMnet,28Aug2022 18:54:23,Active
17596,TMnet,09May2022 20:17:56,Active
17597,TMnet,23May2020 7:56:07,Active
17598,TM1,31Dec1999 23:00:00,Active
17599,TM1,25Aug2012 7:48:02,Active
17600,TM1,31Dec1999 23:00:00,Active
17601,TM2,01Sep2018 17:41:44,Active
17602,TMnet,03Jun2021 9:38:03,Active
17603,TMnet,17Mar2022 22:20:49,Active
17604,TM2,25Jul2018 10:49:38,Active
17605,TMnet,21Feb2022 12:46:48,Active
17606,TM2,31Dec1999 23:00:00,Active
17607,TM1,20Sep2021 14:12:53,Active
17608,TM1,31Dec1999 23:00:00,Active
17609,TMnet,19Apr2021 7:34:28,Active
17610,TM2,28Sep2021 16:59:51,Active
17611,TMnet,24Oct2023 9:54:45,Active
17612,TM2,31Dec1999 23:00:00,Active
17613,TMnet,12Dec2020 18:24:40,Active
17614,TMnet,22Oct2023 11:17:51,Active
17615,TMnet,12Nov2023 8:57:31,Active
17616,TM1,14Jul2012 9:34:39,Active
17617,TMnet,16Apr2021 12:08:11,Active
17618,TM2,26Nov2018 17:21:30,Active
17619,TM2,10Jul2014 6:29:20,Active
17620,TMnet,04Sep2023 10:16:23,Active
17621,TMnet,22Dec2019 10:28:23,Active
17622,TM2,27Jul2015 10:52:08,Active
17623,TMnet,31May2021 10:50:31,Active
17624,TMnet,24May2021 9:25:38,Active
17625,TMnet,15Mar2017 17:27:58,Active
17626,TMnet,10May2021 7:36:15,Active
17627,TMnet,31Dec1999 23:00:00,Active
17628,TMnet,13Oct2022 8:11:50,Active
17629,TMnet,14Sep2022 18:48:29,Active
17630,TMnet,18Jul2023 5:11:50,Active
17631,TMnet,22May2019 15:40:18,Active
17632,TMnet,12Apr2021 13:15:24,Active
17633,TMnet,13Jun2020 10:30:35,Active
17634,TMnet,18Aug2022 18:57:22,Active
17635,TM2,20Nov2018 9:26:45,Active
17636,TMnet,17Sep2022 18:19:23,Active
17637,TMnet,13May2021 12:11:28,Active
17638,TM2,22Jun2013 7:55:30,Active
17639,TM1,24Jul2017 15:20:49,Active
17640,TM2,07Jul2013 15:30:57,Active
17641,TMnet,18Jun2021 19:01:43,Active
17642,TMnet,06Sep2022 14:44:40,Active
17643,TMnet,07Aug2013 18:17:13,Active
17644,TM2,18Aug2012 8:43:52,Active
17645,TMnet,31Dec1999 23:00:00,Active
17646,TM2,18May2015 9:44:05,Active
17647,TMnet,03Mar2022 16:39:14,Active
17648,TMnet,27Aug2022 13:54:52,Active
17649,TMnet,21Mar2023 11:19:32,Active
17650,TMnet,09Feb2022 13:55:50,Active
17651,TM1,31Dec1999 23:00:00,Active
17652,TM1,31Dec1999 23:00:00,Active
17653,TMnet,10Apr2021 12:25:47,Active
17654,TM2,31Dec1999 23:00:00,Active
17655,TMnet,15Apr2023 14:47:25,Active
17656,TMnet,22Jul2020 12:44:17,Active
17657,TMnet,26Mar2019 18:30:01,Active
17658,TM2,18Jan2018 18:51:06,Active
17659,TM2,23Jul2016 8:30:06,Active
17660,TM2,21Aug2017 14:37:53,Active
17661,TM2,31Dec1999 23:00:00,Active
17662,TMnet,10Aug2021 13:08:23,Active
17663,TM2,10Aug2021 10:08:50,Active
17664,TMnet,23Oct2023 6:04:39,Active
17665,TM1,08Mar2020 11:13:06,Active
17666,TMnet,01Jun2022 5:01:12,Active
17667,TMnet,17Aug2021 14:03:55,Active
17668,TM2,31Dec1999 23:00:00,Active
17669,TM2,31Dec1999 23:00:00,Active
17670,TMnet,26Apr2021 13:54:58,Active
17671,TMnet,04May2021 10:16:40,Active
17672,TM2,31Dec1999 23:00:00,Active
17673,TMnet,17Nov2023 16:00:01,Active
17674,TM2,31Dec1999 23:00:00,Active
17675,TM1,13Nov2013 14:11:47,Active
17676,TMnet,10Sep2022 12:54:02,Active
17677,TMnet,31Dec2022 16:04:22,Active
17678,TM2,31Dec1999 23:00:00,Active
17679,TM1,29Nov2013 11:04:10,Active
17680,TM2,31Dec1999 23:00:00,Active
17681,TM2,15Oct2014 16:04:45,Active
17682,TMnet,28Jan2020 11:15:10,Active
17683,TMnet,05Sep2021 11:53:13,Active
17684,TMnet,08Oct2023 6:53:55,Active
17685,TMnet,22Jul2021 14:19:18,Active
17686,TMnet,11Sep2018 15:35:21,Active
17687,TMnet,09Dec2018 10:59:26,Active
17688,TM2,24May2012 13:32:06,Active
17689,TMnet,22Aug2022 7:28:11,Active
17690,TM2,02Oct2017 9:03:01,Active
17691,TM2,12Jun2018 8:57:28,Active
17692,TMnet,18Feb2023 22:19:42,Active
17693,TM1,31Dec1999 23:00:00,Active
17694,TM1,31Dec1999 23:00:00,Active
17695,TM2,31Dec1999 23:00:00,Active
17696,TMnet,13Jun2016 12:31:36,Active
17697,TMnet,12Nov2021 13:35:59,Active
17698,TM2,27Feb2015 19:11:34,Active
17699,TM2,20Nov2016 13:34:48,Active
17700,TM2,31Dec1999 23:00:00,Active
17701,TMnet,11Aug2021 17:27:13,Active
17702,TM2,10Oct2018 12:11:10,Active
17703,TM1,31Dec1999 23:00:00,Active
17704,TMnet,24Aug2020 8:31:08,Active
17705,TM2,30Jan2019 20:07:41,Active
17706,TMnet,01Nov2023 13:40:11,Active
17707,TM2,03Jun2015 19:23:45,Active
17708,TMnet,18Feb2022 8:17:38,Active
17709,TM2,31Dec1999 23:00:00,Active
17710,TM2,31Dec1999 23:00:00,Active
17711,TM2,31Dec1999 23:00:00,Active
17712,TM2,21May2018 7:39:38,Active
17713,TM2,27Nov2012 9:42:56,Active
17714,TMnet,17Sep2020 14:06:17,Active
17715,TM2,11May2018 16:56:21,Active
17716,TMnet,03Aug2020 13:01:38,Active
17717,TMnet,14Sep2021 16:10:20,Active
17718,TMnet,30Apr2023 8:05:36,Active
17719,TMnet,06Sep2023 5:34:17,Active
17720,TMnet,24Mar2023 17:30:58,Active
17721,TMnet,06Feb2022 17:17:22,Active
17722,TMnet,17Jul2023 6:58:36,Active
17723,TMnet,28Apr2023 18:08:54,Active
17724,TMnet,20May2023 18:21:48,Active
17725,TMnet,05Jun2023 21:28:47,Active
17726,TMnet,12Jun2020 13:08:41,Active
17727,TMnet,05Aug2013 18:50:53,Active
17728,TMnet,15Apr2023 16:14:14,Active
17729,TMnet,22Apr2019 12:57:10,Active
17730,TM2,02Nov2012 13:43:50,Active
17731,TMnet,31May2022 13:05:40,Active
